SalesKey,Revenue,Orders,DateKey,RegionKey,ProductKey
4602,152.7809642619554,2.0,20230321,3,15
4603,127.50850843867447,3.0,20230321,3,17
4604,86.03670026719324,1.0,20230321,3,18
4605,93.964366131727,1.0,20230321,3,23
4606,75.90290506259461,1.0,20230321,3,25
4607,76.36010983074661,1.0,20230321,3,30
4608,119.29052491596616,1.0,20230322,1,4
4609,149.13911666890914,1.0,20230322,1,5
4610,117.87575169690325,1.0,20230322,1,6
4611,116.27380427669317,1.0,20230322,1,7
4612,143.18521485248237,2.0,20230322,1,8
4613,188.78845204229984,2.0,20230322,1,9
4614,204.24487976788106,2.0,20230322,1,10
4615,183.30570426345054,2.0,20230322,1,11
4616,125.89676354150734,3.0,20230322,1,13
4617,141.8399668752012,3.0,20230322,1,14
4618,202.3803570493194,4.0,20230322,1,15
4619,187.35756403824942,2.0,20230322,1,16
4620,143.49950413193082,2.0,20230322,1,17
4621,208.4492177508889,2.0,20230322,1,19
4622,112.70122140520466,1.0,20230322,1,20
4623,154.62021269281192,2.0,20230322,1,21
4624,167.7669779605346,2.0,20230322,1,22
4625,86.35089737010874,1.0,20230322,1,23
4626,85.22570386855355,1.0,20230322,1,24
4627,86.11555120529998,1.0,20230322,1,25
4628,166.4335844864017,1.0,20230322,1,27
4629,117.37545778893379,1.0,20230322,1,28
4630,161.29155928606366,1.0,20230322,1,29
4631,117.07551837958913,2.0,20230322,2,1
4632,130.93646964166143,2.0,20230322,2,2
4633,102.10670568778247,1.0,20230322,2,3
4634,175.13856628958774,3.0,20230322,2,5
4635,96.83492945916115,2.0,20230322,2,8
4636,147.40174910237891,3.0,20230322,2,9
4637,91.16653248820273,1.0,20230322,2,10
4638,153.3795579935397,2.0,20230322,2,11
4639,139.73948115407217,1.0,20230322,2,12
4640,171.37010402347272,3.0,20230322,2,15
4641,139.98430385436572,2.0,20230322,2,16
4642,104.95058842806503,1.0,20230322,2,17
4643,206.72574767331977,2.0,20230322,2,18
4644,121.11212695543446,1.0,20230322,2,19
4645,113.75743324227581,1.0,20230322,2,20
4646,129.91257815315814,1.0,20230322,2,21
4647,99.25608574329738,1.0,20230322,2,25
4648,139.8605065265898,2.0,20230322,2,26
4649,126.25154673761416,1.0,20230322,2,27
4650,173.63915183557918,1.0,20230322,2,29
4651,66.84267788615985,1.0,20230322,3,1
4652,69.053902224881,1.0,20230322,3,3
4653,112.35604089933818,1.0,20230322,3,5
4654,45.72213249389872,1.0,20230322,3,6
4655,67.85299768202044,1.0,20230322,3,7
4656,85.72514578905059,1.0,20230322,3,9
4657,104.58696372814639,1.0,20230322,3,10
4658,106.47645952354071,1.0,20230322,3,11
4659,112.80841918433255,2.0,20230322,3,12
4660,66.37590416941768,1.0,20230322,3,13
4661,56.817832574095235,1.0,20230322,3,14
4662,131.0836786969654,2.0,20230322,3,15
4663,91.03752812235182,1.0,20230322,3,16
4664,106.69050214866725,2.0,20230322,3,18
4665,71.31260511999265,1.0,20230322,3,20
4666,90.63646266140839,1.0,20230322,3,21
4667,80.26826479180612,2.0,20230322,3,23
4668,69.36221478390604,1.0,20230322,3,24
4669,103.38165588733483,1.0,20230322,3,27
4670,91.47568644036917,1.0,20230322,3,28
4671,103.48771748434882,1.0,20230322,3,29
4672,135.4496810349909,1.0,20230323,1,3
4673,210.44324397967736,2.0,20230323,1,4
4674,190.2217340201185,2.0,20230323,1,5
4675,141.36158384148598,1.0,20230323,1,7
4676,111.21052569094527,1.0,20230323,1,8
4677,158.5715879109916,3.0,20230323,1,10
4678,167.32152978495068,2.0,20230323,1,12
4679,151.53168782260212,2.0,20230323,1,13
4680,141.0511223797984,2.0,20230323,1,14
4681,233.74792039822756,3.0,20230323,1,15
4682,263.8224951777707,3.0,20230323,1,16
4683,132.82420336771963,1.0,20230323,1,17
4684,194.53222208086638,2.0,20230323,1,18
4685,101.98394576836978,2.0,20230323,1,20
4686,190.39812678345325,3.0,20230323,1,21
4687,259.7598150772277,3.0,20230323,1,23
4688,185.3893335655164,2.0,20230323,1,26
4689,183.45795744410665,2.0,20230323,1,28
4690,129.18582500239833,1.0,20230323,2,3
4691,145.89172374245172,2.0,20230323,2,4
4692,188.37111113016775,4.0,20230323,2,5
4693,139.2057731941069,1.0,20230323,2,6
4694,103.87465758522103,1.0,20230323,2,7
4695,172.55062250051844,1.0,20230323,2,10
4696,202.51301921623048,2.0,20230323,2,11
4697,103.60570383712174,1.0,20230323,2,12
4698,105.59893319059752,2.0,20230323,2,13
4699,119.40292007124383,2.0,20230323,2,14
4700,186.85816674181038,2.0,20230323,2,18
4701,147.64388769740694,2.0,20230323,2,19
4702,160.37126486365804,2.0,20230323,2,20
4703,147.79524688491676,2.0,20230323,2,22
4704,89.32849730836872,1.0,20230323,2,23
4705,177.78295180230998,3.0,20230323,2,24
4706,173.8295462500935,2.0,20230323,2,25
4707,160.21829870524715,3.0,20230323,2,28
4708,207.18514508587924,3.0,20230323,2,29
4709,148.00771086125414,1.0,20230323,2,30
4710,95.29805844868706,1.0,20230323,3,1
4711,179.91738202319982,2.0,20230323,3,2
4712,82.10146000482017,1.0,20230323,3,3
4713,70.80396173992563,1.0,20230323,3,6
4714,100.64692977371291,2.0,20230323,3,7
4715,84.62428869364616,1.0,20230323,3,14
4716,131.82122847706114,2.0,20230323,3,15
4717,120.76608996622042,2.0,20230323,3,16
4718,86.17967355559148,1.0,20230323,3,17
4719,88.87172100475497,1.0,20230323,3,19
4720,72.01167757594581,1.0,20230323,3,20
4721,72.99836197992559,1.0,20230323,3,21
4722,87.88172697731635,2.0,20230323,3,24
4723,104.54625484295583,1.0,20230323,3,25
4724,91.03157057125193,1.0,20230323,3,27
4725,136.60413218481952,1.0,20230323,3,28
4726,114.9582194703346,1.0,20230323,3,29
4727,160.59828582274483,1.0,20230324,1,1
4728,197.8394472951186,4.0,20230324,1,2
4729,181.03752972089472,2.0,20230324,1,4
4730,185.11863914651977,2.0,20230324,1,5
4731,101.53397534433903,2.0,20230324,1,6
4732,227.11902442629386,2.0,20230324,1,8
4733,194.32902369608772,2.0,20230324,1,9
4734,147.3098397741698,2.0,20230324,1,14
4735,186.151329447364,4.0,20230324,1,15
4736,197.5615072683124,3.0,20230324,1,17
4737,109.29886425442383,2.0,20230324,1,19
4738,111.41502292790035,1.0,20230324,1,20
4739,129.6837228381906,1.0,20230324,1,21
4740,203.46953238752786,3.0,20230324,1,22
4741,120.5800640899024,1.0,20230324,1,23
4742,161.8721214138048,2.0,20230324,1,26
4743,150.09603824089905,3.0,20230324,1,28
4744,177.73864219317585,2.0,20230324,1,30
4745,141.2473727723481,1.0,20230324,2,1
4746,195.9284805399105,2.0,20230324,2,2
4747,111.7512864865468,2.0,20230324,2,3
4748,122.99132187345175,2.0,20230324,2,6
4749,151.16212138085507,2.0,20230324,2,7
4750,113.80626591498425,1.0,20230324,2,8
4751,206.14349243750888,2.0,20230324,2,9
4752,180.30385664163163,2.0,20230324,2,10
4753,170.11086014343843,2.0,20230324,2,13
4754,152.6346786014509,3.0,20230324,2,14
4755,122.07915522729071,1.0,20230324,2,15
4756,152.01485903906521,2.0,20230324,2,16
4757,82.76368621047678,2.0,20230324,2,17
4758,115.77862375712854,2.0,20230324,2,18
4759,106.74808435412456,1.0,20230324,2,20
4760,172.45269750133917,1.0,20230324,2,21
4761,165.83058681057827,2.0,20230324,2,22
4762,134.4322817249178,1.0,20230324,2,24
4763,116.30350129343748,2.0,20230324,2,25
4764,157.826872559741,2.0,20230324,2,29
4765,151.47699050823476,1.0,20230324,2,30
4766,114.8694346506585,1.0,20230324,3,2
4767,84.83776102661122,1.0,20230324,3,3
4768,104.08437386188454,1.0,20230324,3,4
4769,96.91248851804,1.0,20230324,3,5
4770,92.12268259263975,1.0,20230324,3,6
4771,96.93149515239962,1.0,20230324,3,7
4772,84.18814597190607,1.0,20230324,3,9
4773,94.33557111254223,1.0,20230324,3,10
4774,105.41768111941164,2.0,20230324,3,11
4775,80.45288059476886,1.0,20230324,3,12
4776,103.13167565329674,1.0,20230324,3,13
4777,74.88551981512565,1.0,20230324,3,14
4778,100.55242696367134,1.0,20230324,3,16
4779,106.64165073155138,2.0,20230324,3,21
4780,143.3934649251081,1.0,20230324,3,22
4781,106.94380801101869,1.0,20230324,3,23
4782,73.09512154964561,1.0,20230324,3,25
4783,98.81613964602492,1.0,20230324,3,26
4784,83.93213147071208,1.0,20230324,3,28
4785,71.27831696693164,1.0,20230324,3,29
4786,108.21397448156775,2.0,20230325,1,1
4787,154.73967268164668,2.0,20230325,1,2
4788,145.0247265008927,1.0,20230325,1,4
4789,210.63061716489162,2.0,20230325,1,5
4790,129.01403009964469,3.0,20230325,1,6
4791,182.77286180322733,4.0,20230325,1,7
4792,117.88395201871892,2.0,20230325,1,8
4793,233.85128376816363,3.0,20230325,1,9
4794,147.71268190581816,2.0,20230325,1,10
4795,196.50999618733837,3.0,20230325,1,11
4796,137.5107451746082,2.0,20230325,1,12
4797,169.27801586095316,3.0,20230325,1,14
4798,240.45865960844063,2.0,20230325,1,15
4799,147.08312101421168,1.0,20230325,1,16
4800,88.0154616401902,1.0,20230325,1,17
4801,173.3830869462362,3.0,20230325,1,18
4802,141.23285613293743,1.0,20230325,1,19
4803,175.63699152144346,2.0,20230325,1,22
4804,233.33326295157764,4.0,20230325,1,23
4805,199.79844329279229,2.0,20230325,1,27
4806,195.62461363004257,4.0,20230325,1,28
4807,137.4326028096418,2.0,20230325,1,29
4808,104.40131087796112,1.0,20230325,2,3
4809,128.4877003480792,2.0,20230325,2,6
4810,129.60132218019518,2.0,20230325,2,7
4811,126.97840890665341,1.0,20230325,2,8
4812,203.4172013321145,3.0,20230325,2,11
4813,101.92950743251701,1.0,20230325,2,12
4814,133.87139227600343,2.0,20230325,2,13
4815,103.97139740481381,1.0,20230325,2,14
4816,279.9525568785964,4.0,20230325,2,15
4817,106.24085185513539,2.0,20230325,2,17
4818,187.52217594157176,3.0,20230325,2,21
4819,148.5950092602487,3.0,20230325,2,22
4820,105.91038788187616,1.0,20230325,2,25
4821,155.2714667264967,2.0,20230325,2,26
4822,125.70373308501263,1.0,20230325,2,29
4823,103.39867894269648,1.0,20230325,2,30
4824,121.68954715693116,2.0,20230325,3,1
4825,96.38410065078274,1.0,20230325,3,4
4826,100.19677113195115,1.0,20230325,3,6
4827,81.34732712592061,2.0,20230325,3,8
4828,129.33548102245024,2.0,20230325,3,9
4829,113.51707403620439,1.0,20230325,3,10
4830,97.79296843026562,2.0,20230325,3,11
4831,157.08679454648646,3.0,20230325,3,12
4832,63.89531061086798,1.0,20230325,3,14
4833,115.66308679268367,2.0,20230325,3,16
4834,98.58055371084771,1.0,20230325,3,17
4835,92.30643688060378,1.0,20230325,3,20
4836,101.64016289868023,2.0,20230325,3,22
4837,72.17478190258886,1.0,20230325,3,24
4838,92.04031638731423,1.0,20230325,3,25
4839,96.20213326623134,1.0,20230325,3,26
4840,139.6883605353449,2.0,20230325,3,28
4841,117.9425768138438,2.0,20230325,3,29
4842,85.48391379821064,1.0,20230325,3,30
4843,127.56668326291025,1.0,20230326,1,1
4844,175.89536674572213,3.0,20230326,1,2
4845,153.59020602259451,2.0,20230326,1,3
4846,135.3766477119383,2.0,20230326,1,4
4847,166.58150574907475,2.0,20230326,1,5
4848,141.88995801054423,1.0,20230326,1,6
4849,95.33738316404167,1.0,20230326,1,8
4850,143.3154743018513,2.0,20230326,1,9
4851,151.94683855583864,2.0,20230326,1,10
4852,134.2957074408506,1.0,20230326,1,11
4853,136.5847165493355,2.0,20230326,1,12
4854,125.164992304232,1.0,20230326,1,13
4855,95.58223492659432,1.0,20230326,1,14
4856,125.12240906459947,1.0,20230326,1,15
4857,161.16225899808924,1.0,20230326,1,16
4858,142.70986584482745,1.0,20230326,1,17
4859,125.36855622613817,1.0,20230326,1,20
4860,210.29029315842894,4.0,20230326,1,21
4861,151.73062529321356,3.0,20230326,1,22
4862,103.9102905086582,1.0,20230326,1,23
4863,151.38935508206137,2.0,20230326,1,24
4864,130.0158698376565,1.0,20230326,1,25
4865,206.59245070261488,3.0,20230326,1,26
4866,209.1932585487551,2.0,20230326,1,28
4867,148.75987371026807,3.0,20230326,1,29
4868,111.54314076893463,1.0,20230326,1,30
4869,162.05791134293375,1.0,20230326,2,2
4870,120.28106022301365,2.0,20230326,2,5
4871,99.18626108948193,1.0,20230326,2,7
4872,76.1553552535111,1.0,20230326,2,8
4873,134.52268020425004,1.0,20230326,2,10
4874,190.18276247100388,3.0,20230326,2,11
4875,105.15780114295949,2.0,20230326,2,12
4876,79.14634103785929,1.0,20230326,2,13
4877,160.29762273734917,1.0,20230326,2,14
4878,97.24232252496581,1.0,20230326,2,17
4879,144.73235237282987,2.0,20230326,2,18
4880,110.71741462852678,1.0,20230326,2,19
4881,129.58946552683153,3.0,20230326,2,20
4882,153.38051804267013,3.0,20230326,2,22
4883,100.26740278825439,1.0,20230326,2,24
4884,107.5176756400124,2.0,20230326,2,25
4885,120.98642236008403,1.0,20230326,2,28
4886,90.23428928107035,1.0,20230326,2,30
4887,73.80477762720558,1.0,20230326,3,1
4888,101.25302094802869,1.0,20230326,3,3
4889,60.196892490936996,1.0,20230326,3,6
4890,59.554705374052396,1.0,20230326,3,7
4891,82.73678989245708,1.0,20230326,3,8
4892,121.07096461740467,2.0,20230326,3,10
4893,88.05903713772224,1.0,20230326,3,11
4894,61.211005342006736,1.0,20230326,3,12
4895,84.35753584807254,1.0,20230326,3,13
4896,78.05225104952437,1.0,20230326,3,14
4897,137.76406466974257,2.0,20230326,3,16
4898,100.28116850382783,1.0,20230326,3,17
4899,79.25856678926007,1.0,20230326,3,18
4900,59.96113063510105,1.0,20230326,3,19
4901,44.39235925303731,1.0,20230326,3,20
4902,81.87231632902247,2.0,20230326,3,21
4903,63.12648680744012,1.0,20230326,3,23
4904,109.15444215976005,2.0,20230326,3,24
4905,69.4248274609572,1.0,20230326,3,25
4906,93.199908365808,2.0,20230326,3,26
4907,86.07163190982104,1.0,20230326,3,28
4908,102.37294074813757,2.0,20230326,3,29
4909,103.61400435495169,1.0,20230326,3,30
4910,88.82666105148932,1.0,20230327,1,1
4911,215.1758502357062,2.0,20230327,1,2
4912,86.56640342303811,2.0,20230327,1,3
4913,127.98310461891634,1.0,20230327,1,4
4914,103.44968202545458,1.0,20230327,1,6
4915,108.92220045167146,2.0,20230327,1,7
4916,104.38480314544188,2.0,20230327,1,8
4917,187.7772947943168,2.0,20230327,1,9
4918,155.6634419079413,1.0,20230327,1,10
4919,142.82475271639692,2.0,20230327,1,12
4920,154.33886498814957,1.0,20230327,1,13
4921,166.0230676731293,2.0,20230327,1,16
4922,200.7952630500235,3.0,20230327,1,18
4923,135.844127869686,1.0,20230327,1,20
4924,155.75720009980168,2.0,20230327,1,22
4925,152.51257950919796,2.0,20230327,1,23
4926,170.1855970113914,1.0,20230327,1,24
4927,170.32898856671963,3.0,20230327,1,25
4928,122.30452137222055,2.0,20230327,1,26
4929,173.14637913564053,2.0,20230327,1,28
4930,225.27543497629588,5.0,20230327,1,29
4931,106.8180397433787,2.0,20230327,1,30
4932,117.60854387703814,1.0,20230327,2,1
4933,131.09095259568772,1.0,20230327,2,2
4934,119.7445615312071,1.0,20230327,2,3
4935,212.6403230379255,5.0,20230327,2,7
4936,121.76623412526098,1.0,20230327,2,8
4937,148.66442374750005,1.0,20230327,2,9
4938,235.26978636520786,3.0,20230327,2,10
4939,118.25200210952146,1.0,20230327,2,12
4940,101.72111086679983,2.0,20230327,2,14
4941,110.96854288512193,2.0,20230327,2,15
4942,193.06357797087907,2.0,20230327,2,16
4943,88.82407946840983,2.0,20230327,2,19
4944,115.66504219800646,2.0,20230327,2,21
4945,165.4335089390146,2.0,20230327,2,22
4946,133.14909403307027,2.0,20230327,2,25
4947,109.55091834365902,2.0,20230327,2,26
4948,124.46890408145524,2.0,20230327,2,27
4949,158.15509175556983,3.0,20230327,2,28
4950,88.01044367738089,1.0,20230327,2,30
4951,97.80699601236168,1.0,20230327,3,1
4952,83.07772694163174,2.0,20230327,3,2
4953,76.16640955714108,1.0,20230327,3,3
4954,77.28244807691974,1.0,20230327,3,4
4955,128.29781191982687,2.0,20230327,3,5
4956,72.91505107315548,1.0,20230327,3,6
4957,97.22916464925271,1.0,20230327,3,7
4958,109.24812988254982,2.0,20230327,3,8
4959,106.40771805976625,2.0,20230327,3,10
4960,115.0301026632921,1.0,20230327,3,11
4961,74.14930807664496,1.0,20230327,3,13
4962,65.75408996278709,1.0,20230327,3,14
4963,84.91794207922517,1.0,20230327,3,15
4964,112.8248072157926,1.0,20230327,3,16
4965,75.20856269416063,1.0,20230327,3,20
4966,93.20153237910694,2.0,20230327,3,21
4967,101.85299554879968,1.0,20230327,3,22
4968,75.48148806196882,1.0,20230327,3,25
4969,105.75012544671623,2.0,20230327,3,27
4970,70.3742968260535,2.0,20230327,3,28
4971,131.38733159641038,2.0,20230327,3,29
4972,80.04701405395375,1.0,20230327,3,30
4973,141.39505666481026,1.0,20230328,1,4
4974,269.24350007551806,3.0,20230328,1,5
4975,135.8289625621764,1.0,20230328,1,6
4976,174.58190504769757,2.0,20230328,1,8
4977,129.42071051973394,1.0,20230328,1,10
4978,172.54901406776895,1.0,20230328,1,11
4979,191.94364115250016,4.0,20230328,1,13
4980,233.8741916918263,3.0,20230328,1,15
4981,226.26994662288774,3.0,20230328,1,16
4982,130.35750673894927,3.0,20230328,1,17
4983,207.88789051099093,4.0,20230328,1,18
4984,132.65110725754806,2.0,20230328,1,19
4985,164.18862389325818,1.0,20230328,1,21
4986,230.67161862101332,2.0,20230328,1,22
4987,148.54482694417078,2.0,20230328,1,24
4988,184.22205122151342,3.0,20230328,1,25
4989,242.00256073305684,3.0,20230328,1,26
4990,152.09010935211305,1.0,20230328,1,28
4991,132.83898534775787,1.0,20230328,1,29
4992,211.0099705677279,4.0,20230328,2,2
4993,130.03274978406972,2.0,20230328,2,3
4994,179.72103361274367,3.0,20230328,2,4
4995,137.49005172541968,2.0,20230328,2,6
4996,183.85445005781497,2.0,20230328,2,7
4997,202.05412667633314,2.0,20230328,2,9
4998,138.6394509540121,3.0,20230328,2,12
4999,124.72071803506795,1.0,20230328,2,13
5000,156.766241511988,2.0,20230328,2,15
5001,95.11134706932202,1.0,20230328,2,17
5002,199.43459495852503,2.0,20230328,2,18
5003,107.62495375878734,1.0,20230328,2,19
5004,126.542905043045,2.0,20230328,2,20
5005,134.5985022674228,2.0,20230328,2,21
5006,153.2211652530432,2.0,20230328,2,22
5007,137.07854754087026,1.0,20230328,2,25
5008,106.74345892329318,1.0,20230328,2,27
5009,174.07762045522188,2.0,20230328,2,29
5010,109.8351652481925,1.0,20230328,3,1
5011,85.66480836143899,1.0,20230328,3,2
5012,83.76640230760958,1.0,20230328,3,4
5013,163.45153199276623,2.0,20230328,3,5
5014,96.02021840391964,1.0,20230328,3,8
5015,106.77316368833678,1.0,20230328,3,9
5016,144.07741503791812,1.0,20230328,3,11
5017,73.54588568934105,1.0,20230328,3,14
5018,78.1954916029861,1.0,20230328,3,17
5019,78.42785716464097,1.0,20230328,3,20
5020,127.9871317291794,1.0,20230328,3,21
5021,98.67988472449086,1.0,20230328,3,22
5022,88.87289442996969,1.0,20230328,3,23
5023,113.83369013723357,1.0,20230328,3,24
5024,99.30400503148485,1.0,20230328,3,26
5025,85.99153095254253,1.0,20230328,3,29
5026,149.65128756561094,2.0,20230328,3,30
5027,157.08417538553869,2.0,20230329,1,1
5028,134.3198957341325,1.0,20230329,1,4
5029,189.96167510254583,2.0,20230329,1,5
5030,169.16477057036718,1.0,20230329,1,6
5031,142.472154539891,1.0,20230329,1,9
5032,174.56022603904876,2.0,20230329,1,10
5033,232.11543310234964,3.0,20230329,1,15
5034,207.74663981239866,2.0,20230329,1,17
5035,268.5181709456097,3.0,20230329,1,18
5036,146.9989962427431,2.0,20230329,1,19
5037,206.0575919436609,3.0,20230329,1,20
5038,100.97281770707245,1.0,20230329,1,24
5039,200.1012175920965,2.0,20230329,1,26
5040,114.43766032718453,1.0,20230329,1,29
5041,206.5373489589983,2.0,20230329,1,30
5042,148.1840499412583,2.0,20230329,2,1
5043,247.1788694537191,2.0,20230329,2,2
5044,153.61424019979128,1.0,20230329,2,5
5045,97.57807825646849,1.0,20230329,2,6
5046,157.50632544653627,3.0,20230329,2,7
5047,168.00468826238728,2.0,20230329,2,9
5048,217.33939508569398,4.0,20230329,2,11
5049,150.53999599361757,2.0,20230329,2,12
5050,127.20219428158093,1.0,20230329,2,13
5051,129.48508887969652,1.0,20230329,2,14
5052,166.30957311077188,2.0,20230329,2,15
5053,136.82588816632173,1.0,20230329,2,17
5054,159.02717300745277,1.0,20230329,2,18
5055,143.87490671098436,3.0,20230329,2,19
5056,94.54800179443342,1.0,20230329,2,20
5057,92.22988451244406,1.0,20230329,2,21
5058,116.07517292164083,2.0,20230329,2,23
5059,111.68976039132903,2.0,20230329,2,24
5060,119.21132545081247,1.0,20230329,2,25
5061,220.3531800723731,3.0,20230329,2,26
5062,179.1024640129318,2.0,20230329,2,27
5063,202.7189376398037,2.0,20230329,2,29
5064,151.4921448425394,3.0,20230329,2,30
5065,130.40812321591974,2.0,20230329,3,1
5066,107.79094507559867,1.0,20230329,3,2
5067,102.39990891233786,1.0,20230329,3,3
5068,92.58943713113814,2.0,20230329,3,4
5069,99.12808201576976,2.0,20230329,3,5
5070,76.90036780052382,1.0,20230329,3,8
5071,116.02873680766136,1.0,20230329,3,10
5072,112.90926340535982,2.0,20230329,3,12
5073,110.50247852945355,1.0,20230329,3,15
5074,86.17766472249299,1.0,20230329,3,20
5075,106.2815210886979,1.0,20230329,3,22
5076,71.14176823687272,1.0,20230329,3,23
5077,81.89365488885426,2.0,20230329,3,24
5078,118.29397439621422,2.0,20230329,3,25
5079,131.0086439915554,2.0,20230329,3,27
5080,108.63113743221083,2.0,20230329,3,28
5081,90.13664731145758,1.0,20230329,3,30
5082,145.985051213297,2.0,20230330,1,1
5083,153.7750861700993,3.0,20230330,1,2
5084,154.40475974315845,1.0,20230330,1,3
5085,224.6285440132882,2.0,20230330,1,5
5086,102.87354514648668,1.0,20230330,1,6
5087,127.11314910991223,1.0,20230330,1,7
5088,186.09598680592282,2.0,20230330,1,10
5089,177.09474809146218,3.0,20230330,1,13
5090,77.99204223136978,1.0,20230330,1,14
5091,155.8362809394278,1.0,20230330,1,16
5092,82.44439625088552,2.0,20230330,1,17
5093,206.80201261614056,3.0,20230330,1,18
5094,137.18571184194357,1.0,20230330,1,21
5095,157.33829487893584,2.0,20230330,1,23
5096,127.42998338586483,2.0,20230330,1,25
5097,165.68377322181908,3.0,20230330,1,26
5098,189.12471235523478,2.0,20230330,1,27
5099,175.29482136393796,2.0,20230330,1,28
5100,157.60857706689643,2.0,20230330,1,29
5101,164.05710262814262,1.0,20230330,1,30
5102,150.9286558114681,3.0,20230330,2,1
5103,163.89398154681038,1.0,20230330,2,2
5104,150.9452082303838,2.0,20230330,2,3
5105,162.85440331370876,2.0,20230330,2,4
5106,137.7655341168588,2.0,20230330,2,5
5107,119.94406053181596,1.0,20230330,2,7
5108,132.5555599527641,2.0,20230330,2,8
5109,112.57804093455272,1.0,20230330,2,9
5110,155.17055058303782,2.0,20230330,2,10
5111,151.15926923140395,1.0,20230330,2,11
5112,98.73376497203085,1.0,20230330,2,12
5113,122.08738396750951,1.0,20230330,2,14
5114,130.13095131028203,2.0,20230330,2,18
5115,87.53638010764868,1.0,20230330,2,20
5116,75.1911583155311,1.0,20230330,2,21
5117,108.37838582890717,2.0,20230330,2,22
5118,92.65721294153882,2.0,20230330,2,25
5119,154.07210442152456,2.0,20230330,2,26
5120,165.99043865685266,2.0,20230330,2,27
5121,134.98276820766048,1.0,20230330,2,28
5122,174.5112102507167,3.0,20230330,2,29
5123,129.4982217098596,1.0,20230330,2,30
5124,71.69530665261013,1.0,20230330,3,1
5125,89.99860955121203,1.0,20230330,3,2
5126,103.87290098147996,1.0,20230330,3,3
5127,77.50273379859415,2.0,20230330,3,4
5128,120.18821452052728,2.0,20230330,3,7
5129,67.734582607849,1.0,20230330,3,8
5130,102.52805155404783,1.0,20230330,3,10
5131,63.19665033645793,1.0,20230330,3,13
5132,55.36917452520506,1.0,20230330,3,14
5133,96.84106975811089,1.0,20230330,3,16
5134,99.33415292279183,1.0,20230330,3,17
5135,97.96936464472368,1.0,20230330,3,18
5136,90.38075331851017,1.0,20230330,3,19
5137,70.93688462042205,1.0,20230330,3,20
5138,112.55979105683419,2.0,20230330,3,21
5139,91.83081675729258,1.0,20230330,3,22
5140,107.71202466253834,2.0,20230330,3,23
5141,109.71395192683084,1.0,20230330,3,26
5142,89.6028727643243,1.0,20230330,3,27
5143,90.9282240003123,1.0,20230330,3,28
5144,93.13250383634787,1.0,20230330,3,30
5145,145.12129840958946,1.0,20230331,1,2
5146,143.45835317229313,2.0,20230331,1,3
5147,124.30688167743402,1.0,20230331,1,4
5148,148.00149722679186,3.0,20230331,1,5
5149,119.57157106819948,2.0,20230331,1,7
5150,106.53038258747401,1.0,20230331,1,8
5151,188.23394545078452,1.0,20230331,1,9
5152,187.22344249085097,2.0,20230331,1,10
5153,157.63264859256677,2.0,20230331,1,11
5154,115.58498974093595,1.0,20230331,1,12
5155,105.70974683134682,1.0,20230331,1,13
5156,120.75073215148805,2.0,20230331,1,14
5157,200.92808430047754,2.0,20230331,1,15
5158,160.5644037869819,2.0,20230331,1,16
5159,150.2947525989182,1.0,20230331,1,17
5160,150.45479120690956,1.0,20230331,1,19
5161,110.93372779955013,1.0,20230331,1,20
5162,221.6597717762659,2.0,20230331,1,21
5163,160.39787998702238,3.0,20230331,1,23
5164,124.10130329043884,1.0,20230331,1,24
5165,98.07330876243539,1.0,20230331,1,25
5166,146.51008172150102,2.0,20230331,1,28
5167,212.28476707855737,2.0,20230331,1,30
5168,138.0825691363781,3.0,20230331,2,1
5169,143.74366148825177,3.0,20230331,2,2
5170,115.70082769650915,1.0,20230331,2,4
5171,214.5587392480657,2.0,20230331,2,5
5172,130.5994974199469,2.0,20230331,2,6
5173,149.66176980788524,2.0,20230331,2,9
5174,114.36836028034224,2.0,20230331,2,10
5175,115.28779019744077,1.0,20230331,2,12
5176,136.9606648838933,2.0,20230331,2,14
5177,181.073413599628,2.0,20230331,2,16
5178,103.6171531935845,2.0,20230331,2,17
5179,118.460251909774,1.0,20230331,2,19
5180,132.5018351393631,2.0,20230331,2,24
5181,213.89746616858517,2.0,20230331,2,26
5182,148.6301214980933,1.0,20230331,2,28
5183,232.40337224407247,4.0,20230331,2,29
5184,141.30664203705308,2.0,20230331,2,30
5185,76.06026140132278,2.0,20230331,3,3
5186,73.91355315909951,1.0,20230331,3,4
5187,74.85809949215873,1.0,20230331,3,5
5188,75.15882999353454,1.0,20230331,3,8
5189,156.42756581769976,2.0,20230331,3,9
5190,103.86283065757065,1.0,20230331,3,10
5191,65.14769872964192,1.0,20230331,3,13
5192,73.42053513721939,1.0,20230331,3,14
5193,118.06201413133954,2.0,20230331,3,16
5194,84.67498498802786,1.0,20230331,3,17
5195,91.51402367528392,1.0,20230331,3,19
5196,83.52760119032588,2.0,20230331,3,20
5197,80.47892157394872,1.0,20230331,3,21
5198,112.84548842580311,1.0,20230331,3,22
5199,67.49086165439125,1.0,20230331,3,23
5200,91.42858990223472,2.0,20230331,3,25
5201,93.91509634745049,1.0,20230331,3,26
5202,112.04202831258372,2.0,20230331,3,27
5203,121.3759644449926,1.0,20230331,3,28
5204,107.47949971884562,1.0,20230331,3,29
5205,90.49550818994673,1.0,20230331,3,30
5206,156.68862224004485,1.0,20230401,1,1
5207,150.09979448266344,1.0,20230401,1,2
5208,180.85791615717676,1.0,20230401,1,3
