MarketTradesKey,GoldVolume,QuantityTraded,AvgUnitPrice,DateKey,ItemKey,RealmKey
9650,63.8415161418942,1.0,64.0,20230215,39,7
9651,30.702386352314967,1.0,31.0,20230215,39,8
9652,37.760540826377444,1.0,38.0,20230215,40,2
9653,66.02402249275605,3.0,22.0,20230215,40,3
9654,55.024673015038054,1.0,55.0,20230215,40,5
9655,40.372300191111016,1.0,40.0,20230215,41,1
9656,72.33194047217435,1.0,72.0,20230215,41,2
9657,41.590860652715214,1.0,42.0,20230215,41,3
9658,47.25432785210664,1.0,47.0,20230215,41,4
9659,67.11706683242795,1.0,67.0,20230215,41,6
9660,28.6463134868184,1.0,29.0,20230215,41,7
9661,133.80049933265414,1.0,134.0,20230215,42,4
9662,45.3583055304598,1.0,45.0,20230215,42,7
9663,36.16158086542349,1.0,36.0,20230215,42,8
9664,67.82627367830827,1.0,68.0,20230215,43,3
9665,60.983390245535496,1.0,61.0,20230215,43,7
9666,23.625617964453966,1.0,24.0,20230215,43,8
9667,75.03642467858808,1.0,75.0,20230215,44,5
9668,50.49561989881066,1.0,50.0,20230215,45,3
9669,143.98623599599034,1.0,144.0,20230215,45,4
9670,109.6148824901926,8.0,14.0,20230215,45,5
9671,36.60676516616522,1.0,37.0,20230215,45,7
9672,72.51850045573455,1.0,73.0,20230215,46,4
9673,33.9972744487383,1.0,34.0,20230215,46,6
9674,36.77616381943273,1.0,37.0,20230215,46,8
9675,81.34589825068359,1.0,81.0,20230215,47,1
9676,57.7741810294794,1.0,58.0,20230215,47,2
9677,198.28209877145204,1.0,198.0,20230215,47,5
9678,53.84296658002224,1.0,54.0,20230215,47,7
9679,82.58429827728072,1.0,83.0,20230215,48,2
9680,105.80989995551757,1.0,106.0,20230215,48,3
9681,93.66329378694633,1.0,94.0,20230215,48,6
9682,317.55864401763256,1.0,318.0,20230216,1,1
9683,220.88248165680068,1.0,221.0,20230216,1,2
9684,478.1537288960504,1.0,478.0,20230216,1,3
9685,695.1689064614076,2.0,348.0,20230216,1,4
9686,402.606483610456,1.0,403.0,20230216,1,6
9687,177.99686298201462,1.0,178.0,20230216,1,7
9688,166.6079689021966,1.0,167.0,20230216,2,3
9689,312.74294399849333,1.0,313.0,20230216,2,4
9690,167.33796487646202,1.0,167.0,20230216,2,5
9691,166.89027856151642,1.0,167.0,20230216,2,7
9692,86.11222082122651,1.0,86.0,20230216,3,1
9693,130.3717957072841,1.0,130.0,20230216,3,3
9694,322.7902403562516,1.0,323.0,20230216,3,4
9695,170.63009175095058,1.0,171.0,20230216,3,5
9696,103.15881618997581,1.0,103.0,20230216,3,6
9697,64.68263040888351,1.0,65.0,20230216,3,7
9698,57.23657586112693,2.0,29.0,20230216,4,7
9699,52.27677259725134,1.0,52.0,20230216,5,1
9700,72.45569359018694,1.0,72.0,20230216,5,2
9701,65.76920677729778,1.0,66.0,20230216,5,3
9702,43.58983421103537,1.0,44.0,20230216,5,7
9703,45.07736448255704,1.0,45.0,20230216,6,3
9704,68.09755062595097,1.0,68.0,20230216,6,6
9705,34.22144870674118,1.0,34.0,20230216,6,7
9706,19.735058384556304,1.0,20.0,20230216,7,8
9707,67.43498864662324,1.0,67.0,20230216,8,1
9708,34.78663054269213,1.0,35.0,20230216,8,2
9709,33.53349223641447,1.0,34.0,20230216,8,3
9710,31.628675790350936,1.0,32.0,20230216,8,5
9711,46.70902651522027,1.0,47.0,20230216,8,8
9712,34.415532640597036,1.0,34.0,20230216,9,1
9713,40.33205837629628,1.0,40.0,20230216,9,3
9714,34.02429976129702,1.0,34.0,20230216,9,4
9715,39.53744438545992,1.0,40.0,20230216,9,6
9716,34.907335974741784,1.0,35.0,20230216,9,7
9717,28.895723432118682,1.0,29.0,20230216,10,2
9718,33.870128148001086,1.0,34.0,20230216,10,3
9719,58.6237682850739,1.0,59.0,20230216,10,5
9720,71.23446555584286,1.0,71.0,20230216,10,8
9721,46.538959384119515,1.0,47.0,20230216,11,1
9722,20.671018546664467,1.0,21.0,20230216,11,5
9723,30.12975379855208,1.0,30.0,20230216,11,6
9724,44.74763411010371,1.0,45.0,20230216,12,3
9725,30.164078667557632,1.0,30.0,20230216,12,4
9726,19.03001318809139,1.0,19.0,20230216,12,7
9727,20.230239312770834,1.0,20.0,20230216,12,8
9728,114.60284397555431,1.0,115.0,20230216,13,3
9729,188.43472461545127,13.0,14.0,20230216,13,5
9730,96.93426136764549,1.0,97.0,20230216,14,1
9731,146.7809904237987,1.0,147.0,20230216,14,4
9732,90.5757492698613,1.0,91.0,20230216,14,6
9733,70.22956969104605,1.0,70.0,20230216,14,7
9734,118.83247905822354,2.0,59.0,20230216,15,2
9735,80.97813777424605,1.0,81.0,20230216,15,3
9736,145.56341457121817,1.0,146.0,20230216,15,5
9737,56.68294612779262,1.0,57.0,20230216,15,7
9738,90.75968355448468,1.0,91.0,20230216,16,1
9739,124.65750846200682,1.0,125.0,20230216,16,4
9740,83.06550949778452,1.0,83.0,20230216,16,6
9741,135.4748236685766,1.0,135.0,20230216,17,3
9742,144.43222665914712,2.0,72.0,20230216,17,4
9743,70.48466043669328,1.0,70.0,20230216,17,5
9744,62.8545474810983,1.0,63.0,20230216,17,6
9745,89.58848243137835,1.0,90.0,20230216,18,1
9746,113.26101923619153,1.0,113.0,20230216,18,3
9747,152.84846940476444,1.0,153.0,20230216,18,4
9748,245.76953380099576,8.0,31.0,20230216,18,5
9749,122.86411860695542,1.0,123.0,20230216,18,6
9750,62.29430550049986,1.0,62.0,20230216,18,7
9751,70.04334986750523,1.0,70.0,20230216,19,3
9752,194.68979353424632,1.0,195.0,20230216,19,4
9753,85.12963376447647,1.0,85.0,20230216,19,5
9754,109.31292969366265,1.0,109.0,20230216,19,8
9755,61.08047029549875,1.0,61.0,20230216,20,2
9756,62.37665785428461,1.0,62.0,20230216,20,5
9757,69.47169555083353,1.0,69.0,20230216,20,7
9758,44.36323433236141,1.0,44.0,20230216,21,1
9759,71.71077528489269,1.0,72.0,20230216,21,3
9760,56.31771780575174,1.0,56.0,20230216,21,5
9761,60.432239137096175,2.0,30.0,20230216,21,7
9762,100.67276126328096,1.0,101.0,20230216,22,1
9763,108.86431637436586,1.0,109.0,20230216,22,2
9764,111.73608620064552,1.0,112.0,20230216,22,6
9765,65.08048660461915,1.0,65.0,20230216,23,1
9766,114.61458727712926,1.0,115.0,20230216,23,5
9767,76.70732003710714,1.0,77.0,20230216,23,7
9768,81.01600819533944,1.0,81.0,20230216,24,1
9769,99.55019558812248,1.0,100.0,20230216,24,2
9770,99.86889181810515,1.0,100.0,20230216,24,5
9771,44.91109248254831,1.0,45.0,20230216,24,8
9772,114.4494283550681,1.0,114.0,20230216,25,2
9773,113.02623092065035,1.0,113.0,20230216,25,6
9774,72.72245219291658,1.0,73.0,20230216,25,7
9775,82.78494354178211,1.0,83.0,20230216,26,2
9776,124.37306081517887,1.0,124.0,20230216,26,5
9777,59.361581404165534,1.0,59.0,20230216,26,8
9778,96.17030834882758,1.0,96.0,20230216,27,1
9779,109.33103285232394,1.0,109.0,20230216,27,2
9780,235.5448800819821,1.0,236.0,20230216,27,4
9781,92.62849501805285,1.0,93.0,20230216,27,5
9782,66.29410943043071,1.0,66.0,20230216,28,1
9783,118.26374890176679,1.0,118.0,20230216,28,2
9784,98.54635680241073,2.0,49.0,20230216,28,3
9785,85.57047993373023,1.0,86.0,20230216,28,6
9786,47.47421235335828,1.0,47.0,20230216,28,7
9787,29.603098801660927,1.0,30.0,20230216,28,8
9788,68.48572852852561,1.0,68.0,20230216,29,2
9789,56.28729911909476,1.0,56.0,20230216,29,5
9790,97.8498472591478,1.0,98.0,20230216,30,2
9791,105.21695348607402,1.0,105.0,20230216,30,3
9792,82.59170624504955,1.0,83.0,20230216,30,6
9793,59.17670071091201,1.0,59.0,20230216,30,7
9794,188.92130707884627,13.0,15.0,20230216,31,1
9795,62.75817589991062,1.0,63.0,20230216,31,5
9796,97.77741126820428,1.0,98.0,20230216,32,1
9797,60.23286296744157,1.0,60.0,20230216,32,2
9798,47.638742303678576,1.0,48.0,20230216,32,3
9799,106.51206379009754,1.0,107.0,20230216,32,4
9800,107.15733843674779,1.0,107.0,20230216,32,5
9801,56.0160126021725,1.0,56.0,20230216,32,6
9802,80.40331075455168,1.0,80.0,20230216,33,4
9803,125.88632091423356,1.0,126.0,20230216,33,5
9804,34.10141820935184,1.0,34.0,20230216,33,6
9805,56.5812246204786,1.0,57.0,20230216,33,7
9806,55.764835957070076,1.0,56.0,20230216,33,8
9807,57.39530003282052,1.0,57.0,20230216,34,1
9808,68.8522183987215,1.0,69.0,20230216,34,3
9809,125.28600658759088,1.0,125.0,20230216,34,6
9810,102.03988296475718,1.0,102.0,20230216,34,7
9811,41.063713623802016,1.0,41.0,20230216,34,8
9812,44.108781419946844,1.0,44.0,20230216,35,3
9813,64.58712275516685,1.0,65.0,20230216,35,4
9814,91.8972035718226,1.0,92.0,20230216,35,5
9815,192.22528768869935,1.0,192.0,20230216,36,1
9816,123.17384168007037,1.0,123.0,20230216,36,4
9817,69.16771397509169,1.0,69.0,20230216,36,5
9818,41.675928833273424,1.0,42.0,20230216,37,2
9819,103.36503115713879,1.0,103.0,20230216,37,5
9820,51.73770510174374,1.0,52.0,20230216,37,7
9821,65.51823698583487,1.0,66.0,20230216,37,8
9822,26.738639968891412,1.0,27.0,20230216,38,2
9823,119.97315040486266,1.0,120.0,20230216,38,3
9824,65.096568426937,1.0,65.0,20230216,38,4
9825,66.31877581144735,1.0,66.0,20230216,38,6
9826,64.43109304474255,1.0,64.0,20230216,38,7
9827,24.072920643696847,1.0,24.0,20230216,38,8
9828,86.84097124103698,1.0,87.0,20230216,39,1
9829,79.4477162656965,1.0,79.0,20230216,39,3
9830,126.95635030736011,1.0,127.0,20230216,39,4
9831,60.42009400800015,1.0,60.0,20230216,39,5
9832,57.41960568801752,1.0,57.0,20230216,39,6
9833,36.299541459415984,1.0,36.0,20230216,39,7
9834,28.001308698811286,1.0,28.0,20230216,39,8
9835,41.48502345047244,1.0,41.0,20230216,40,1
9836,63.53954000112626,1.0,64.0,20230216,40,2
9837,53.27745255164594,1.0,53.0,20230216,40,5
9838,56.46989751892491,1.0,56.0,20230216,40,6
9839,55.52760149533813,1.0,56.0,20230216,40,7
9840,73.2977739418367,1.0,73.0,20230216,41,3
9841,83.37328293767986,1.0,83.0,20230216,41,6
9842,59.220134746614555,1.0,59.0,20230216,42,1
9843,66.17021901200623,1.0,66.0,20230216,42,5
9844,20.405466450457922,1.0,20.0,20230216,42,6
9845,46.90766338425535,1.0,47.0,20230216,42,7
9846,110.35046801211551,1.0,110.0,20230216,42,8
9847,87.99399002887502,3.0,29.0,20230216,43,4
9848,80.800197285644,1.0,81.0,20230216,43,6
9849,66.68179519584258,1.0,67.0,20230216,43,7
9850,102.16407119565474,1.0,102.0,20230216,44,1
9851,71.32408233025753,1.0,71.0,20230216,44,2
9852,118.74450798747748,1.0,119.0,20230216,44,4
9853,83.76328271814506,1.0,84.0,20230216,44,6
9854,62.03674088824225,3.0,21.0,20230216,45,2
9855,121.1084403331625,1.0,121.0,20230216,45,3
9856,52.86381954506652,1.0,53.0,20230216,45,6
9857,40.6254449085953,1.0,41.0,20230216,45,7
9858,105.73018224522141,1.0,106.0,20230216,46,1
9859,56.47143336783913,1.0,56.0,20230216,46,2
9860,43.90857641303235,1.0,44.0,20230216,46,3
9861,140.4806002207001,1.0,140.0,20230216,46,4
9862,83.21271334584209,1.0,83.0,20230216,46,5
9863,44.65959343128293,1.0,45.0,20230216,46,7
9864,117.34928553804184,1.0,117.0,20230216,47,1
9865,34.53626113203842,1.0,35.0,20230216,47,2
9866,102.56559724347527,1.0,103.0,20230216,47,5
9867,50.8560140171525,1.0,51.0,20230216,47,7
9868,115.48096663744185,1.0,115.0,20230216,48,1
9869,135.6085128457587,1.0,136.0,20230216,48,2
9870,53.03473199746815,1.0,53.0,20230216,48,3
9871,92.01833050854572,1.0,92.0,20230216,48,4
9872,146.76374369802772,3.0,49.0,20230216,48,5
9873,116.98739802274142,1.0,117.0,20230216,48,6
9874,404.4992768404162,1.0,404.0,20230217,1,1
9875,448.64495791324475,2.0,224.0,20230217,1,3
9876,593.3568574135677,1.0,593.0,20230217,1,4
9877,245.7066212139216,4.0,61.0,20230217,1,6
9878,205.45568435986323,1.0,205.0,20230217,2,1
9879,93.23295175687716,1.0,93.0,20230217,2,6
9880,122.64498020703012,1.0,123.0,20230217,2,7
9881,76.26252780632804,1.0,76.0,20230217,3,1
9882,197.38370951336168,1.0,197.0,20230217,3,4
9883,174.41885195261509,1.0,174.0,20230217,3,6
9884,70.36315251544332,1.0,70.0,20230217,3,7
9885,54.57616873793822,1.0,55.0,20230217,3,8
9886,87.30337033429207,1.0,87.0,20230217,4,1
9887,109.20816567194088,2.0,55.0,20230217,4,2
9888,68.35247075306695,1.0,68.0,20230217,4,3
9889,57.38174182220551,1.0,57.0,20230217,4,7
9890,121.16044637910893,1.0,121.0,20230217,5,3
9891,101.54634530818669,7.0,15.0,20230217,5,4
9892,44.86878375491854,1.0,45.0,20230217,5,5
9893,84.71581472391036,1.0,85.0,20230217,6,1
9894,39.688658678489965,1.0,40.0,20230217,6,2
9895,58.62173931460503,1.0,59.0,20230217,6,3
9896,48.74284274831475,1.0,49.0,20230217,6,4
9897,46.1356743872154,1.0,46.0,20230217,6,7
9898,74.9938823645787,1.0,75.0,20230217,6,8
9899,43.42819001353348,1.0,43.0,20230217,7,1
9900,62.23317123086377,1.0,62.0,20230217,7,4
9901,28.617909356341702,1.0,29.0,20230217,7,7
9902,33.8913404119688,1.0,34.0,20230217,7,8
9903,54.296202542543526,1.0,54.0,20230217,8,2
9904,113.2325484464164,1.0,113.0,20230217,8,4
9905,22.190871636486683,1.0,22.0,20230217,8,6
9906,29.595656802542234,1.0,30.0,20230217,8,7
9907,21.740969575957436,1.0,22.0,20230217,9,1
9908,40.15648665147857,1.0,40.0,20230217,9,2
9909,42.72487470862374,1.0,43.0,20230217,9,3
9910,30.95788979945858,1.0,31.0,20230217,9,4
9911,49.00936206931394,1.0,49.0,20230217,9,6
9912,21.944598535684083,1.0,22.0,20230217,9,7
9913,31.222697793216025,1.0,31.0,20230217,9,8
9914,42.24799409742317,1.0,42.0,20230217,10,1
9915,57.535896428552576,1.0,58.0,20230217,10,3
9916,43.945287237450415,1.0,44.0,20230217,10,6
9917,20.293236928834443,1.0,20.0,20230217,10,7
9918,24.49625763938495,1.0,24.0,20230217,10,8
9919,30.15716561195508,1.0,30.0,20230217,11,1
9920,44.83298105268752,1.0,45.0,20230217,12,1
9921,30.038193337034294,1.0,30.0,20230217,12,2
9922,18.314058595712066,1.0,18.0,20230217,12,3
9923,35.62118885785211,1.0,36.0,20230217,12,4
9924,36.166726044008435,1.0,36.0,20230217,12,5
9925,36.11416517935784,1.0,36.0,20230217,12,6
9926,18.25328382305038,1.0,18.0,20230217,12,7
9927,18.1787318837644,1.0,18.0,20230217,12,8
9928,93.15915209109065,1.0,93.0,20230217,13,2
9929,107.95935934404777,1.0,108.0,20230217,13,3
9930,104.02162846554286,1.0,104.0,20230217,13,5
9931,57.80005322034011,1.0,58.0,20230217,13,6
9932,43.08857224085064,1.0,43.0,20230217,13,8
9933,115.34094962458136,1.0,115.0,20230217,14,3
9934,124.23002042022196,1.0,124.0,20230217,14,5
9935,72.29686767556234,2.0,36.0,20230217,14,6
9936,68.74737691226187,1.0,69.0,20230217,14,8
9937,71.30838528153636,1.0,71.0,20230217,15,1
9938,103.51776370884073,1.0,104.0,20230217,15,2
9939,139.1418152567003,1.0,139.0,20230217,15,4
9940,116.5209958295646,1.0,117.0,20230217,15,6
9941,74.75517116931388,1.0,75.0,20230217,15,7
9942,64.45373777403583,1.0,64.0,20230217,15,8
9943,167.87134856166392,1.0,168.0,20230217,16,4
9944,96.25214597409736,1.0,96.0,20230217,16,5
9945,93.94117400143804,1.0,94.0,20230217,16,6
9946,72.0440718722667,1.0,72.0,20230217,16,7
9947,61.35475232322783,1.0,61.0,20230217,17,1
9948,80.62375433877963,1.0,81.0,20230217,17,2
9949,71.18097883783544,1.0,71.0,20230217,17,3
9950,164.66092888078583,1.0,165.0,20230217,17,4
9951,210.8214942288509,1.0,211.0,20230217,17,5
9952,66.75301296497979,1.0,67.0,20230217,17,6
9953,71.05556246061799,1.0,71.0,20230217,18,1
9954,72.9482577470591,1.0,73.0,20230217,18,2
9955,98.2984259840137,1.0,98.0,20230217,18,3
9956,90.54185501401905,1.0,91.0,20230217,18,5
9957,75.8945746471776,1.0,76.0,20230217,18,6
9958,73.82744820259106,1.0,74.0,20230217,19,2
9959,113.13452772587253,1.0,113.0,20230217,19,3
9960,66.84684366576249,1.0,67.0,20230217,19,4
9961,107.61222243559467,1.0,108.0,20230217,19,5
9962,90.81438975202161,1.0,91.0,20230217,19,6
9963,55.51819460652177,1.0,56.0,20230217,20,1
9964,91.79594274796145,1.0,92.0,20230217,20,3
9965,59.59599981153959,1.0,60.0,20230217,20,5
9966,63.128369058155165,1.0,63.0,20230217,20,6
9967,59.82548979809956,1.0,60.0,20230217,20,7
9968,59.0815348217905,1.0,59.0,20230217,20,8
9969,76.25923869644582,1.0,76.0,20230217,21,1
9970,117.47669770020507,1.0,117.0,20230217,21,2
9971,50.58900154517218,1.0,51.0,20230217,21,3
9972,129.15672970495464,1.0,129.0,20230217,21,4
9973,82.14780055007391,1.0,82.0,20230217,22,5
9974,34.704504702651604,1.0,35.0,20230217,22,8
9975,83.87882799582084,1.0,84.0,20230217,23,1
9976,93.6240451118792,1.0,94.0,20230217,23,3
9977,104.35043353199696,1.0,104.0,20230217,23,5
9978,73.12000954981484,1.0,73.0,20230217,23,6
9979,120.60576260783017,1.0,121.0,20230217,23,7
9980,124.23146638641649,1.0,124.0,20230217,24,3
9981,115.73139385390512,1.0,116.0,20230217,24,4
9982,129.49218007268715,1.0,129.0,20230217,24,5
9983,114.39565550413204,1.0,114.0,20230217,24,6
9984,37.963870205320184,1.0,38.0,20230217,24,7
9985,97.5429995647262,1.0,98.0,20230217,24,8
9986,125.72905005622674,2.0,63.0,20230217,25,3
9987,117.12320844205446,1.0,117.0,20230217,25,4
9988,49.129102478420855,1.0,49.0,20230217,25,7
9989,86.77425354834422,1.0,87.0,20230217,26,3
9990,59.492904823358984,1.0,59.0,20230217,26,5
9991,76.79786171438555,1.0,77.0,20230217,26,6
9992,81.45387065505764,1.0,81.0,20230217,26,7
9993,43.480628903038536,2.0,22.0,20230217,27,1
9994,94.3214598516184,1.0,94.0,20230217,27,2
9995,159.0774900320806,1.0,159.0,20230217,27,3
9996,129.26543843317612,1.0,129.0,20230217,27,4
9997,104.91452069750382,1.0,105.0,20230217,27,5
9998,120.02019203999771,1.0,120.0,20230217,27,8
9999,59.17843715510161,1.0,59.0,20230217,28,2
10000,47.195736671538825,1.0,47.0,20230217,28,5
10001,103.81096173938512,1.0,104.0,20230217,28,6
10002,67.36372757845596,1.0,67.0,20230217,28,7
10003,43.36520780451567,1.0,43.0,20230217,28,8
10004,46.903858231008144,1.0,47.0,20230217,29,3
10005,98.59352401335072,1.0,99.0,20230217,29,6
10006,36.43949506703073,1.0,36.0,20230217,30,1
10007,111.56002480196331,1.0,112.0,20230217,30,3
10008,140.13033333549114,1.0,140.0,20230217,30,4
10009,48.47349264676843,1.0,48.0,20230217,30,6
10010,31.789156497152508,1.0,32.0,20230217,30,7
10011,54.122751070132814,1.0,54.0,20230217,30,8
10012,94.78506914524347,1.0,95.0,20230217,31,4
10013,90.89774689573213,1.0,91.0,20230217,31,5
10014,62.4659617088032,1.0,62.0,20230217,31,6
10015,21.23025763373139,1.0,21.0,20230217,31,8
10016,69.10487887489025,1.0,69.0,20230217,32,3
10017,88.45932010284359,1.0,88.0,20230217,32,4
10018,79.74919811385084,1.0,80.0,20230217,32,5
10019,44.593816070556144,1.0,45.0,20230217,33,1
10020,97.58219493624897,1.0,98.0,20230217,33,2
10021,116.02231384717786,1.0,116.0,20230217,33,4
10022,96.03673532229001,1.0,96.0,20230217,33,5
10023,40.89271982782782,1.0,41.0,20230217,33,6
10024,67.1858105245223,1.0,67.0,20230217,33,7
10025,38.54278678842798,1.0,39.0,20230217,33,8
10026,67.70099351061896,1.0,68.0,20230217,34,2
10027,43.03715322419391,1.0,43.0,20230217,34,3
10028,38.7506030267268,1.0,39.0,20230217,34,6
10029,53.92438725302744,1.0,54.0,20230217,35,1
10030,59.322336915896216,1.0,59.0,20230217,35,3
10031,111.3379923356894,1.0,111.0,20230217,35,4
10032,35.43245465157829,1.0,35.0,20230217,35,6
10033,21.27441503679691,1.0,21.0,20230217,35,8
10034,76.64161894892598,1.0,77.0,20230217,36,2
10035,67.3679107179375,1.0,67.0,20230217,36,5
10036,73.76755191031282,1.0,74.0,20230217,36,6
10037,65.00550830557299,1.0,65.0,20230217,36,7
10038,62.431347176224264,1.0,62.0,20230217,36,8
10039,113.97373395992322,1.0,114.0,20230217,37,1
10040,55.223706226852954,1.0,55.0,20230217,37,5
10041,39.73969278670697,1.0,40.0,20230217,37,8
10042,82.15600531364736,1.0,82.0,20230217,38,1
10043,52.44157966849544,1.0,52.0,20230217,38,3
10044,56.525044162566886,1.0,57.0,20230217,38,4
10045,126.79234792591679,1.0,127.0,20230217,38,5
10046,46.76876454834271,1.0,47.0,20230217,38,6
10047,57.30514291912972,1.0,57.0,20230217,38,7
10048,31.168247338405767,1.0,31.0,20230217,38,8
10049,63.50715759370328,1.0,64.0,20230217,39,1
10050,61.36167196017141,1.0,61.0,20230217,39,3
10051,89.709430973046,1.0,90.0,20230217,39,4
10052,56.72078599656679,1.0,57.0,20230217,39,6
10053,47.813503375211766,1.0,48.0,20230217,39,7
10054,93.46777070804173,6.0,16.0,20230217,39,8
10055,56.80036222572533,1.0,57.0,20230217,40,4
10056,99.97041089585304,1.0,100.0,20230217,40,5
10057,61.997852032573526,1.0,62.0,20230217,40,7
10058,29.75238514652621,1.0,30.0,20230217,41,1
10059,64.71752720194826,1.0,65.0,20230217,42,3
10060,48.62554614396472,1.0,49.0,20230217,42,5
10061,33.395676678829176,1.0,33.0,20230217,42,6
10062,83.21708958031454,1.0,83.0,20230217,42,7
10063,31.507458839505567,1.0,32.0,20230217,42,8
10064,85.72012305407938,1.0,86.0,20230217,43,1
10065,81.82162875122738,1.0,82.0,20230217,43,3
10066,68.55830242538075,1.0,69.0,20230217,43,6
10067,48.39669486952522,1.0,48.0,20230217,43,7
10068,78.04110750119136,1.0,78.0,20230217,43,8
10069,130.0694799782353,1.0,130.0,20230217,44,4
10070,79.30851969533528,1.0,79.0,20230217,44,5
10071,102.06773526202936,3.0,34.0,20230217,44,6
10072,40.004433146314284,1.0,40.0,20230217,44,7
10073,65.96182750003496,1.0,66.0,20230217,44,8
10074,80.83148942582524,1.0,81.0,20230217,45,3
10075,115.6047887397974,1.0,116.0,20230217,45,4
10076,77.47221395363248,1.0,77.0,20230217,45,5
10077,37.24535162834218,1.0,37.0,20230217,45,7
10078,73.92311196726688,1.0,74.0,20230217,45,8
10079,53.68993853785906,1.0,54.0,20230217,46,1
10080,58.45355348907845,1.0,58.0,20230217,46,2
10081,64.89667991758154,1.0,65.0,20230217,46,5
10082,65.5666244042902,1.0,66.0,20230217,46,7
10083,32.853197340141726,1.0,33.0,20230217,46,8
10084,50.69046979360322,1.0,51.0,20230217,47,1
10085,43.10867172377907,1.0,43.0,20230217,47,2
10086,84.91315217923838,1.0,85.0,20230217,47,3
10087,92.00102025893095,6.0,15.0,20230217,47,5
10088,133.86889903266746,3.0,45.0,20230217,47,6
10089,19.715963376265886,1.0,20.0,20230217,47,8
10090,88.4568006370647,1.0,88.0,20230217,48,2
10091,119.66343776977719,1.0,120.0,20230217,48,3
10092,127.81839500477984,1.0,128.0,20230217,48,4
10093,116.24686958740521,1.0,116.0,20230217,48,5
10094,35.60789928971662,1.0,36.0,20230217,48,7
10095,31.899866539971633,1.0,32.0,20230217,48,8
10096,228.42057251418635,1.0,228.0,20230218,1,3
10097,358.8708612087164,2.0,179.0,20230218,1,6
10098,109.32366357293348,1.0,109.0,20230218,1,7
10099,260.2867364839349,4.0,65.0,20230218,1,8
10100,208.30815077060979,2.0,104.0,20230218,2,1
10101,220.23173615866816,1.0,220.0,20230218,2,2
10102,92.38843133009836,1.0,92.0,20230218,2,5
10103,258.29797505242044,1.0,258.0,20230218,2,6
10104,87.29268924454497,1.0,87.0,20230218,2,8
10105,98.47306036543237,1.0,98.0,20230218,3,1
10106,111.27500839763539,1.0,111.0,20230218,3,4
10107,288.25131824492064,4.0,72.0,20230218,3,5
10108,99.97865567779915,1.0,100.0,20230218,3,6
10109,93.59554642287372,4.0,23.0,20230218,3,7
10110,67.81595119176136,1.0,68.0,20230218,3,8
10111,66.60996263590745,1.0,67.0,20230218,4,1
10112,63.65109955061572,1.0,64.0,20230218,4,2
10113,158.48798470287187,1.0,158.0,20230218,4,6
10114,38.70808723769859,1.0,39.0,20230218,5,3
10115,91.87689476523913,1.0,92.0,20230218,5,5
10116,64.60457282789504,1.0,65.0,20230218,5,6
10117,76.202147487815,1.0,76.0,20230218,6,2
10118,49.87305131838682,1.0,50.0,20230218,6,3
10119,27.03002849860951,1.0,27.0,20230218,6,7
10120,44.6728949298109,1.0,45.0,20230218,7,5
10121,60.82568890153209,1.0,61.0,20230218,7,6
10122,64.9049193759921,1.0,65.0,20230218,8,1
10123,18.02314900244047,1.0,18.0,20230218,8,2
10124,37.94133598111715,1.0,38.0,20230218,8,3
10125,62.88507723921124,2.0,31.0,20230218,8,5
10126,49.63774302077931,1.0,50.0,20230218,8,6
10127,19.966339687800154,1.0,20.0,20230218,8,7
10128,81.9239265779968,1.0,82.0,20230218,8,8
10129,48.676656089094905,1.0,49.0,20230218,9,3
10130,48.286912133766705,1.0,48.0,20230218,9,5
10131,33.212246395457456,1.0,33.0,20230218,10,2
10132,32.61787257177742,1.0,33.0,20230218,10,3
10133,49.174237885892204,1.0,49.0,20230218,10,4
10134,18.166685229545468,1.0,18.0,20230218,10,6
10135,88.36726728959425,1.0,88.0,20230218,11,4
10136,40.003664158812605,1.0,40.0,20230218,11,5
10137,27.147989991482593,1.0,27.0,20230218,11,7
10138,37.96212649033533,1.0,38.0,20230218,12,6
10139,20.17158924548543,1.0,20.0,20230218,12,8
10140,113.41192075362962,1.0,113.0,20230218,13,1
10141,188.66085764182733,1.0,189.0,20230218,13,2
10142,123.90186987522192,1.0,124.0,20230218,13,5
10143,128.10384248485164,1.0,128.0,20230218,13,6
10144,79.6555701468946,2.0,40.0,20230218,13,7
10145,127.81609585780595,1.0,128.0,20230218,13,8
10146,196.18618818415837,8.0,25.0,20230218,14,1
10147,215.28634805178783,1.0,215.0,20230218,14,4
10148,151.59903018271248,1.0,152.0,20230218,14,5
10149,55.50719490375902,2.0,28.0,20230218,14,8
10150,63.131397970023976,1.0,63.0,20230218,15,2
10151,111.17462967485956,1.0,111.0,20230218,15,3
10152,206.70325963815665,1.0,207.0,20230218,15,4
10153,193.70403744142442,1.0,194.0,20230218,15,5
10154,88.66229004753575,1.0,89.0,20230218,15,6
10155,74.44053014567722,1.0,74.0,20230218,15,8
10156,154.80041734820543,2.0,77.0,20230218,16,4
10157,84.66607798374126,1.0,85.0,20230218,16,6
10158,31.35464341533825,1.0,31.0,20230218,16,7
10159,91.22813860419784,1.0,91.0,20230218,17,4
10160,104.41579182588447,1.0,104.0,20230218,17,5
10161,72.0094679496791,2.0,36.0,20230218,17,6
10162,34.46697086989915,1.0,34.0,20230218,17,7
10163,77.96072926555128,1.0,78.0,20230218,18,1
10164,41.211364469960166,1.0,41.0,20230218,18,2
10165,181.4723574764207,1.0,181.0,20230218,18,5
