MonsterKillsKey,MonstersSlain,PartyWipes,GoldEarned,DamageDealt,DateKey,AdventurerKey,MonsterKey
52577,9.301884776317559,0.010903417604128903,143.0,2382.0,20240126,59,3
52578,5.028415944861664,0.010799179894981052,388.0,1349.0,20240126,59,12
52579,5.485132901304877,0.051982097899330004,325.0,4572.0,20240126,60,22
52580,34.85367148666926,0.0969024150833181,779.0,38344.0,20240127,1,21
52581,11.399378917762164,0.02169910185772977,144.0,10967.0,20240127,2,11
52582,5.841035257947574,0.02123103651130219,682.0,4621.0,20240127,2,20
52583,7.183877681677314,0.02063246634941456,161.0,4277.0,20240127,3,15
52584,8.01182831101999,0.09644433532563575,727.0,4438.0,20240127,3,27
52585,7.652915877075243,0.09516400750036172,135.0,1890.0,20240127,3,28
52586,10.506262998216911,0.021506025252488233,1388.0,8218.0,20240127,4,9
52587,8.675965000310088,0.021266882065936184,178.0,9149.0,20240127,4,11
52588,7.181754345388182,0.09671720373907751,374.0,8005.0,20240127,4,27
52589,6.8600274146511495,0.09543325350279103,128.0,1879.0,20240127,4,28
52590,7.661189906628087,0.020801744642920703,730.0,7582.0,20240127,5,10
52591,5.92788977924495,0.09624738807257144,692.0,4936.0,20240127,5,27
52592,8.235334101332866,0.022409237927750226,424.0,8588.0,20240127,6,9
52593,241.0227714621496,0.016855289167808082,3628.0,104907.0,20240127,7,1
52594,23.870453482268676,0.017142992384140535,1251.0,15336.0,20240127,7,7
52595,7.141960209276538,0.017136106920913795,204.0,4470.0,20240127,7,18
52596,9.748943150154528,0.07926758673213162,1004.0,7253.0,20240127,7,26
52597,38.51097034791974,0.01689119298136207,904.0,38664.0,20240127,8,4
52598,17.858730489590087,0.016452282075756604,650.0,20397.0,20240127,8,8
52599,9.81513744409824,0.016773386613297706,1225.0,9594.0,20240127,8,12
52600,9.296342109283842,0.07535846501465905,433.0,4322.0,20240127,8,25
52601,29.672457774541034,0.01571985550031288,2814.0,8141.0,20240127,9,5
52602,14.874159212883592,0.016034605469078277,985.0,9816.0,20240127,9,10
52603,9.233628623772342,0.07377392432351498,852.0,6685.0,20240127,9,24
52604,9.63842852486519,0.01589721813920986,729.0,11555.0,20240127,11,10
52605,8.299740224446897,0.01656457611319037,765.0,836.0,20240127,12,11
52606,5.831320685009583,0.01597798204186363,708.0,855.0,20240127,12,16
52607,5.5032510441047195,0.016158288362729912,554.0,6491.0,20240127,12,17
52608,3.2797477062722713,0.1426652918165575,313.0,2989.0,20240127,12,29
52609,6.043075898251956,0.010961614179300694,294.0,573.0,20240127,13,16
52610,8.721935577003643,0.05210705463661447,581.0,7993.0,20240127,13,22
52611,7.908588039463012,0.05139113798122145,350.0,1707.0,20240127,13,24
52612,7.119809560099295,0.05168122737342651,690.0,5172.0,20240127,13,27
52613,3.327625166027387,0.0999291615302877,77.0,3246.0,20240127,13,30
52614,8.636487484058726,0.011676776144036838,397.0,9193.0,20240127,14,10
52615,5.991952130751103,0.011558103185703845,67.0,4297.0,20240127,14,15
52616,2.971111253428045,0.10206292552920754,326.0,775.0,20240127,14,31
52617,42.26493779742964,0.010955320427843083,3234.0,39288.0,20240127,15,1
52618,27.940616688963267,0.01114751025279665,1491.0,15587.0,20240127,15,2
52619,8.86011841833556,0.011479425809688106,987.0,969.0,20240127,15,9
52620,4.851364152819961,0.011073345854062135,348.0,4905.0,20240127,15,17
52621,6.056501151963796,0.05162543760682942,799.0,551.0,20240127,15,27
52622,5.785183110031898,0.050940094252688396,723.0,1743.0,20240127,15,28
52623,2.669490012682803,0.09913431089823489,132.0,2264.0,20240127,15,32
52624,5.0050241330293455,0.011026245842042854,655.0,2447.0,20240127,16,17
52625,11.992520241000909,0.01115750252474107,644.0,10889.0,20240127,17,5
52626,4.998877843506131,0.011294864703335919,620.0,5951.0,20240127,17,17
52627,4.277972984908423,0.011329100886531414,61.0,785.0,20240127,17,20
52628,2.9791586845265754,0.09972499145681264,416.0,1409.0,20240127,17,29
52629,6.257708011280534,0.01128525684514775,389.0,5148.0,20240127,18,13
52630,21.226172550281763,0.013609136066194771,2815.0,15380.0,20240127,19,3
52631,7.592551560158424,0.013265052024467603,1049.0,4489.0,20240127,19,15
52632,6.185306162309493,0.013470923080379957,787.0,1429.0,20240127,19,19
52633,10.373013711772009,0.06251701630081817,380.0,9098.0,20240127,19,22
52634,9.03152217778666,0.06055778370589518,217.0,9505.0,20240127,19,25
52635,40.74794952518455,0.01333488551359447,1051.0,38044.0,20240127,20,3
52636,9.554198459286821,0.01263540878545203,1325.0,5351.0,20240127,21,10
52637,3.2868207835961187,0.11044202355110401,277.0,3258.0,20240127,21,31
52638,19.929363403211934,0.013132279196314406,2633.0,8426.0,20240127,22,3
52639,5.634397809024521,0.012833916403369571,787.0,4292.0,20240127,22,17
52640,3.2875431259329155,0.11569204875335898,132.0,3181.0,20240127,22,30
52641,3.515709495714037,0.11563026956580559,303.0,4216.0,20240127,23,29
52642,8.16206845234826,0.061797670627331054,1068.0,4371.0,20240127,24,23
52643,5.701388961781213,0.025154108984468744,52.0,3816.0,20240127,25,17
52644,8.217381245569083,0.12337360866107658,436.0,3561.0,20240127,26,21
52645,10.786999864580547,0.025647593191061684,780.0,6132.0,20240127,27,7
52646,4.701995206805708,0.02581651839907506,376.0,3404.0,20240127,27,19
52647,2.837186807234332,0.228189207169219,105.0,994.0,20240127,27,32
52648,6.619681914876971,0.12258506040537193,668.0,2346.0,20240127,28,27
52649,6.294750709320685,0.12714552792373787,245.0,5801.0,20240127,29,28
52650,3.079989619344823,0.2491520790475735,354.0,2909.0,20240127,29,30
52651,2.7188809450667493,0.22657085600838203,76.0,902.0,20240127,30,31
52652,9.903919733173565,0.017792684647120454,336.0,2062.0,20240127,31,10
52653,7.319919576111521,0.08123191123819083,485.0,7370.0,20240127,31,28
52654,6.147438966824282,0.018159747456324787,67.0,7040.0,20240127,32,16
52655,8.581545065937288,0.08711702894908328,1041.0,8970.0,20240127,32,23
52656,7.2427676671714645,0.08561859795307983,406.0,5620.0,20240127,32,27
52657,6.467553588728518,0.01703792348303213,647.0,2314.0,20240127,33,15
52658,7.597341201235046,0.07961960089993637,532.0,2515.0,20240127,34,25
52659,6.431010558574372,0.01753792879019327,283.0,3649.0,20240127,36,15
52660,39.802985671590015,0.02258930468095506,5565.0,26401.0,20240127,38,2
52661,8.158680744799693,0.02300322988404511,667.0,5520.0,20240127,38,11
52662,7.605319781078421,0.02274117384857186,986.0,4329.0,20240127,38,12
52663,5.174616754902699,0.02256971229171901,82.0,1426.0,20240127,38,18
52664,7.501761797876752,0.1040265377008072,652.0,7243.0,20240127,38,24
52665,41.48096335400085,0.02224234443523814,1790.0,44354.0,20240127,40,2
52666,5.9139386508884835,0.02203641021998984,249.0,5951.0,20240127,40,15
52667,8.097429280216357,0.10598571882196253,1041.0,1336.0,20240127,41,22
52668,2.9134606903205715,0.20185703491085794,260.0,2951.0,20240127,41,32
52669,13.421396075785228,0.023016949382400488,130.0,5709.0,20240127,42,4
52670,9.504399582994704,0.008137722053604052,1300.0,8693.0,20240127,43,8
52671,5.472992883094867,0.008090503396513026,675.0,4050.0,20240127,44,15
52672,4.4585981850581335,0.008216066453034052,220.0,602.0,20240127,44,19
52673,7.324504433649752,0.0083146797244892,986.0,4437.0,20240127,45,11
52674,2.89437090393329,0.07161162477987477,48.0,1519.0,20240127,45,29
52675,8.756378892867822,0.008455426745455649,916.0,1271.0,20240127,46,9
52676,5.985588041570225,0.03802586585108103,635.0,2725.0,20240127,46,27
52677,6.333039121558329,0.007861069934400819,630.0,6582.0,20240127,47,12
52678,6.119605691350088,0.014135597238463658,242.0,3125.0,20240127,49,18
52679,14.135318871281717,0.06606030497802963,387.0,9520.0,20240127,49,22
52680,9.463218689737804,0.06666713812578716,1216.0,9299.0,20240127,49,23
52681,7.465933309425269,0.0658781493050716,50.0,5873.0,20240127,50,28
52682,8.726985464998307,0.014488236397426522,486.0,4250.0,20240127,51,12
52683,22.14100078939858,0.014557959101246546,1437.0,2298.0,20240127,52,7
52684,9.150392530466895,0.014662663954920005,783.0,6721.0,20240127,52,12
52685,150.09723221398005,0.013937461274745143,16627.0,28499.0,20240127,53,1
52686,5.930274724622638,0.01416966652024439,445.0,5758.0,20240127,53,18
52687,8.597256664068585,0.06530970928756137,134.0,2480.0,20240127,53,24
52688,3.6948133078929457,0.12438282842404809,181.0,2347.0,20240127,53,29
52689,3.441178416892549,0.12407326236764753,210.0,2555.0,20240127,53,31
52690,11.409606858534744,0.014966889598172358,506.0,13259.0,20240127,54,9
52691,3.467614673979788,0.12715428557123318,361.0,2676.0,20240127,54,31
52692,4.995961360454109,0.01129487525895462,570.0,4168.0,20240127,55,12
52693,4.4364366553674675,0.05195858189632833,34.0,2909.0,20240127,55,27
52694,4.603221743928717,0.011597617309033463,214.0,1793.0,20240127,56,13
52695,8.37162361855422,0.010780964509523221,395.0,1680.0,20240127,57,5
52696,5.401729926234272,0.05130033998106134,706.0,3132.0,20240127,57,22
52697,16.24844547677088,0.011269359315352523,1666.0,11621.0,20240127,58,2
52698,4.084912641013781,0.011491086468005418,529.0,2605.0,20240127,58,14
52699,4.914244664412885,0.053103119708850705,137.0,5817.0,20240127,58,23
52700,1.844054344555457,0.09859183694082187,46.0,1030.0,20240127,58,31
52701,5.134512024101208,0.05199423919651195,585.0,6151.0,20240127,59,23
52702,4.813586917618906,0.05081310095486194,405.0,3799.0,20240127,59,24
52703,2.9788050039033216,0.011409675262223699,306.0,1621.0,20240127,60,20
52704,13.107235645133345,0.017814205108079916,762.0,5539.0,20240128,2,7
52705,7.157094144320204,0.08253814140758321,77.0,2028.0,20240128,2,27
52706,7.973464295751072,0.08207760701479742,767.0,3968.0,20240128,3,23
52707,5.142158145265543,0.017302135138500763,648.0,4611.0,20240128,5,13
52708,6.245148368988796,0.08067198213848342,656.0,5572.0,20240128,5,21
52709,2.1946289440258173,0.1545831726038425,65.0,435.0,20240128,5,32
52710,9.579858607689813,0.01845216807658253,718.0,1907.0,20240128,6,4
52711,3.6229595380845754,0.018185321358638432,287.0,978.0,20240128,6,18
52712,119.74464554636629,0.01409773118841601,832.0,88647.0,20240128,7,1
52713,5.7190930491771095,0.014432803756296653,466.0,716.0,20240128,7,19
52714,37.99748809340022,0.013674476352810492,436.0,24323.0,20240128,8,5
52715,5.864191670966083,0.013842825484598788,507.0,1470.0,20240128,8,17
52716,11.986123369390144,0.013925022880235444,1410.0,12439.0,20240128,10,10
52717,8.303162484476875,0.06496041868864388,514.0,1356.0,20240128,10,22
52718,7.528866836346316,0.06406790526594464,327.0,6390.0,20240128,10,24
52719,3.2356551010682164,0.12201780340338911,382.0,1431.0,20240128,10,29
52720,61.01448964030953,0.013055234637914472,8415.0,29909.0,20240128,11,1
52721,26.535899923968536,0.013502660953909174,2949.0,15035.0,20240128,11,3
52722,2.9277273682241534,0.118955018091464,119.0,1442.0,20240128,11,30
52723,2.7851108418508086,0.1162195553817445,344.0,1829.0,20240128,11,31
52724,147.43364356241094,0.013370713778471275,10665.0,101569.0,20240128,12,1
52725,22.273813449443608,0.013350401680470466,376.0,4029.0,20240128,12,5
52726,4.622466911855641,0.013514761066083812,294.0,3825.0,20240128,12,17
52727,4.099495821138535,0.009299837637773279,46.0,2454.0,20240128,13,20
52728,9.406212033577747,0.009752970869522638,262.0,4458.0,20240128,14,7
52729,3.4872563589818912,0.009289798484340384,465.0,1415.0,20240128,15,20
52730,7.677791496148593,0.009560530473681952,169.0,4477.0,20240128,16,9
52731,3.8337107108528348,0.00934089285124781,205.0,2952.0,20240128,16,19
52732,2.5054271232264953,0.08142610552580963,181.0,1704.0,20240128,16,29
52733,52.62957497798393,0.009346311918977777,3018.0,54651.0,20240128,17,1
52734,3.829002822269114,0.009568453531202491,105.0,2280.0,20240128,17,19
52735,2.449914694996444,0.08516053018163691,322.0,2380.0,20240128,17,30
52736,4.076815235015064,0.009419803739783558,29.0,1031.0,20240128,18,17
52737,2.2628555564983075,0.08296264744891822,237.0,853.0,20240128,18,31
52738,3.1622253467885777,0.09797232639925385,359.0,396.0,20240128,19,31
52739,57.53924332824598,0.01078369579189583,2363.0,62383.0,20240128,20,1
52740,7.426041653990052,0.05170603470249816,545.0,6115.0,20240128,20,23
52741,6.684931254645045,0.049629708607075336,289.0,2276.0,20240128,20,25
52742,2.7369012818201153,0.09389700771403149,194.0,509.0,20240128,21,32
52743,120.6226184727942,0.0108369682548985,7427.0,117282.0,20240128,23,1
52744,17.234651422953114,0.010820505292271958,1124.0,8326.0,20240128,23,5
52745,9.011853809379236,0.020913964990130453,599.0,4779.0,20240128,25,8
52746,4.788893258955453,0.021038847997009825,320.0,3845.0,20240128,25,17
52747,5.710687453002425,0.09678383697755776,229.0,6706.0,20240128,25,28
52748,2.635115057102992,0.188350632750369,215.0,1205.0,20240128,25,32
52749,6.647938824723782,0.02264199128911181,871.0,5533.0,20240128,26,11
52750,5.25648070121294,0.10160393459663804,151.0,1130.0,20240128,26,28
52751,9.389798910382453,0.02145159723085645,860.0,8155.0,20240128,27,7
52752,6.005739604870358,0.0988332977229746,363.0,4034.0,20240128,27,24
52753,5.76682031771735,0.09706961497637306,345.0,5451.0,20240128,27,25
52754,2.4038856013374215,0.18776028576470674,73.0,2027.0,20240128,27,31
52755,10.556329387803245,0.02172459266754704,389.0,5610.0,20240128,28,5
52756,10.146233166877062,0.022068904869206183,446.0,6389.0,20240128,28,6
52757,5.5602152933413835,0.10252990690965463,192.0,619.0,20240128,28,27
52758,14.09063537911399,0.02365451939538455,1863.0,5757.0,20240128,29,3
52759,5.4516083525877255,0.023729801736581627,572.0,2584.0,20240128,29,14
52760,6.780819963475823,0.10866303102829973,557.0,1884.0,20240128,29,22
52761,5.287288666103056,0.10634427310220959,555.0,1113.0,20240128,29,28
52762,2.4397437418805,0.2069561587315843,252.0,1098.0,20240128,29,32
52763,15.17376083655868,0.021660841827472677,162.0,5984.0,20240128,30,2
52764,6.205175210429633,0.022057753927210638,214.0,4356.0,20240128,30,11
52765,5.784310386580344,0.021806468887033765,472.0,1239.0,20240128,30,12
52766,2.263983719711033,0.19262889913049863,299.0,1134.0,20240128,30,32
52767,63.414003266856255,0.01461184408947925,8246.0,57201.0,20240128,31,1
52768,10.786603830054473,0.014861253903765944,1211.0,11460.0,20240128,31,7
52769,4.412381700549179,0.014814030028238353,420.0,4351.0,20240128,31,20
52770,7.452526651268125,0.07220126980243433,460.0,8741.0,20240128,32,22
52771,5.787120597767514,0.06572812723102857,48.0,2702.0,20240128,33,28
52772,5.364668798561755,0.014587202070595478,247.0,2579.0,20240128,34,15
52773,4.054752749563526,0.014808723781319717,385.0,1984.0,20240128,35,20
52774,6.308952979614831,0.06722387436670241,85.0,1284.0,20240128,35,25
52775,7.7857870642053975,0.014819300586217518,531.0,4052.0,20240128,36,10
52776,6.221530531239362,0.014737188157093245,821.0,6055.0,20240128,36,13
52777,5.93325953483067,0.015097078030579867,459.0,1834.0,20240128,36,14
52778,5.113238914976531,0.014543153624552822,97.0,4911.0,20240128,36,16
52779,4.615852375440652,0.014792929692768565,321.0,2849.0,20240128,36,18
52780,6.3007467248595885,0.06842860183212067,60.0,2891.0,20240128,36,26
52781,5.754422156292141,0.06765702499125185,50.0,542.0,20240128,36,28
52782,20.069374184304877,0.019448954564545644,1329.0,2775.0,20240128,37,4
52783,6.9491498580069235,0.08821967479453798,970.0,6753.0,20240128,38,22
52784,29.808104157597132,0.01828271896735285,3211.0,12550.0,20240128,40,1
52785,4.046734882216151,0.018717259639916176,266.0,1391.0,20240128,40,19
52786,7.121724661206915,0.0863376458243585,519.0,2181.0,20240128,40,21
52787,6.786541412763434,0.08686466540066383,589.0,4889.0,20240128,40,22
52788,2.644643818770478,0.1631614432222286,201.0,1721.0,20240128,40,29
52789,6.801452199602566,0.0886462497847123,79.0,5790.0,20240128,41,22
52790,3.8143334058443368,0.018920237945561833,213.0,3839.0,20240128,42,20
52791,5.315037985138025,0.0867746883199571,279.0,2212.0,20240128,42,28
52792,9.66867166044634,0.006701307260015034,793.0,8745.0,20240128,45,5
52793,7.676558056630905,0.0067435408267563415,954.0,5688.0,20240128,45,8
52794,3.902033412462744,0.006823320107885993,417.0,2376.0,20240128,45,18
52795,3.7837631393410156,0.006487623622641984,486.0,570.0,20240128,47,17
52796,3.450504657526724,0.00657102845489385,234.0,2993.0,20240128,47,19
52797,2.207739836717795,0.05848304171960143,97.0,1940.0,20240128,47,30
52798,6.34666742250294,0.006892161579877202,741.0,2911.0,20240128,48,10
52799,2.1833708478787655,0.060242156343941394,152.0,2396.0,20240128,48,31
52800,12.818144811371036,0.011844062598319747,1276.0,3283.0,20240128,49,10
52801,4.900418561230017,0.01190563888649661,71.0,1367.0,20240128,49,19
52802,8.41435021270852,0.05491748542628317,401.0,7682.0,20240128,49,21
52803,2.9569155816501373,0.10523255910642149,107.0,3089.0,20240128,49,32
52804,9.896106007693518,0.011906605073071423,1245.0,1021.0,20240128,50,8
52805,7.002349528204687,0.05453732665844483,588.0,6853.0,20240128,50,25
52806,6.27102587404379,0.0551003563835037,548.0,3883.0,20240128,50,28
52807,2.9189130715010703,0.1054907247826746,134.0,764.0,20240128,50,31
52808,12.35820167590636,0.011811511329111759,1157.0,8071.0,20240128,51,5
52809,9.52251521966591,0.01239540756977751,672.0,3956.0,20240128,51,9
52810,3.042285559226587,0.10778636251106277,177.0,1584.0,20240128,51,30
52811,2.8940886323536246,0.1053077316807214,106.0,517.0,20240128,51,31
52812,8.820750401365538,0.012193055697307494,142.0,4654.0,20240128,52,10
52813,31.327093899874342,0.012056781002950207,2726.0,34418.0,20240128,53,3
52814,7.853641052548154,0.012079124113608697,256.0,7108.0,20240128,53,11
52815,6.713896242128298,0.01180682380563915,614.0,2180.0,20240128,53,13
52816,10.978087352523767,0.012150661336435128,1217.0,6838.0,20240128,54,7
52817,9.886902426625953,0.01251827744876196,361.0,2626.0,20240128,54,9
52818,5.87401078294808,0.01204377335905434,360.0,1651.0,20240128,54,15
52819,5.247464570827882,0.0120754485446702,153.0,2439.0,20240128,54,17
52820,5.019413114913386,0.012145781037247108,107.0,5886.0,20240128,54,18
52821,7.923687609466344,0.009383923129399998,928.0,5491.0,20240128,55,2
52822,7.549703285346596,0.009513362008258435,192.0,7759.0,20240128,55,4
52823,6.7998917945402715,0.009354068083150199,308.0,7112.0,20240128,55,6
52824,1.778901717457797,0.08230162310926614,115.0,1136.0,20240128,55,29
52825,2.8686070173943423,0.009736914500188106,304.0,1872.0,20240128,56,18
52826,2.734804629031476,0.009804983836482175,49.0,890.0,20240128,56,19
52827,4.158686054541385,0.04487861831162969,68.0,2666.0,20240128,56,24
52828,3.5761923120457797,0.04453280596601125,182.0,687.0,20240128,56,28
52829,7.715559105612251,0.009340402138402726,661.0,6806.0,20240128,57,3
52830,3.8250197211670414,0.009146760009570659,38.0,647.0,20240128,57,13
52831,2.538928322046138,0.009155858758733273,65.0,1782.0,20240128,57,20
52832,4.388375576483609,0.0433016553316079,386.0,1664.0,20240128,57,23
52833,1.7310470760915535,0.08228657367224892,201.0,1994.0,20240128,57,30
52834,1.6467236777928058,0.08039433022256147,156.0,448.0,20240128,57,31
52835,7.428562654481834,0.009580631346274833,139.0,7954.0,20240128,58,3
52836,7.0581590410435515,0.009555685013339676,110.0,2290.0,20240128,58,4
52837,4.2085992497327505,0.009598385762341248,500.0,2525.0,20240128,58,11
52838,7.603499531149981,0.009735377392834433,760.0,1691.0,20240128,60,3
52839,6.116573723374956,0.009573451358799053,68.0,2247.0,20240128,60,7
52840,5.501866250138549,0.009457716923492643,522.0,2091.0,20240128,60,8
52841,2.5020533239462934,0.009543030273319666,191.0,1051.0,20240128,60,20
52842,1.6228069204892195,0.0837939452031594,129.0,1917.0,20240128,60,31
52843,42.3440878818229,0.02108350727357572,3119.0,32844.0,20240129,1,7
52844,15.041857352364147,0.09540398840109338,159.0,10985.0,20240129,1,25
52845,4.975079122174885,0.021658169030851222,543.0,1839.0,20240129,2,19
52846,7.113432458786186,0.09688340443932719,797.0,649.0,20240129,3,24
52847,2.8226376637525603,0.18709157106584062,254.0,418.0,20240129,3,32
52848,21.74387418695904,0.021444553247949544,690.0,13658.0,20240129,4,3
52849,8.39779502452184,0.021725881323508875,178.0,3214.0,20240129,4,9
52850,4.872335880732755,0.02072347951466992,220.0,4248.0,20240129,4,16
52851,3.935094190236374,0.02102086160456651,189.0,3499.0,20240129,4,20
52852,3.312583281701417,0.1515821236085126,451.0,327.0,20240129,7,31
52853,19.88687637017722,0.01662047373618817,900.0,22804.0,20240129,8,8
52854,69.62815461094534,0.01618373864712575,2717.0,70550.0,20240129,9,2
52855,7.086949317001136,0.07319815893035558,940.0,2864.0,20240129,9,25
52856,3.171918441955123,0.14193935098014512,198.0,2496.0,20240129,9,29
52857,14.314960730578088,0.016750183247964196,1926.0,3420.0,20240129,10,6
52858,5.16658555890088,0.016691849547233937,707.0,2617.0,20240129,10,17
52859,6.879582022952362,0.07600195767146319,64.0,4327.0,20240129,10,25
52860,39.18395497180843,0.016045073517864876,4168.0,14330.0,20240129,11,2
52861,6.156274099186849,0.01597074981344724,676.0,1127.0,20240129,11,13
52862,6.621520097134208,0.07388954502108319,644.0,2055.0,20240129,11,24
52863,107.25536833076717,0.011273641106839781,11937.0,84090.0,20240129,13,2
52864,7.354979848695627,0.01128394287269188,960.0,2895.0,20240129,13,10
52865,4.830310522377078,0.011073674748244099,42.0,5446.0,20240129,13,16
52866,5.102151469431771,0.053854921339594075,341.0,3808.0,20240129,14,28
52867,2.354314830108792,0.1048068440744501,196.0,1285.0,20240129,14,32
52868,8.833891008164965,0.01122564275255731,535.0,5753.0,20240129,15,6
52869,5.377363344368817,0.05186046577159855,546.0,2381.0,20240129,15,24
52870,5.157888265602227,0.011161627737132456,482.0,4688.0,20240129,16,13
52871,2.220541945803454,0.09810376408492302,294.0,1657.0,20240129,16,31
52872,6.026077336389407,0.01169723612871156,453.0,6349.0,20240129,17,11
52873,3.822019971929372,0.01147679066653295,61.0,2940.0,20240129,17,18
52874,5.54087090391313,0.052897918304187226,534.0,6155.0,20240129,17,24
52875,9.812565896489449,0.011611670027224534,522.0,9828.0,20240129,18,4
52876,6.4650630135362634,0.06180844052568669,265.0,1363.0,20240129,19,28
52877,7.708237209718871,0.013265429971767004,517.0,6212.0,20240129,20,10
52878,6.625055782834631,0.0610331715827544,457.0,5206.0,20240129,20,24
52879,10.782721365263022,0.012712353462641683,953.0,4928.0,20240129,21,6
52880,5.81971991731245,0.013003843706437878,599.0,6191.0,20240129,21,14
52881,7.001258059935487,0.06009394072012563,806.0,6797.0,20240129,21,23
52882,11.391044539223104,0.013231986684453035,230.0,8930.0,20240129,22,4
52883,4.106985640045808,0.013131796952551402,514.0,1596.0,20240129,22,19
52884,5.370537374297092,0.05964270573268401,202.0,1340.0,20240129,22,28
52885,7.1113826274138505,0.013562844648861582,794.0,1058.0,20240129,23,11
52886,5.686527241913135,0.013187186318305132,698.0,6412.0,20240129,24,13
52887,6.116273221200858,0.061011236701446966,197.0,3680.0,20240129,24,24
52888,5.408204522946313,0.026731079120691507,734.0,4298.0,20240129,26,13
52889,5.002160123837267,0.12271983426100684,287.0,2746.0,20240129,26,28
52890,5.794063137653739,0.026096138845318678,267.0,1558.0,20240129,27,12
52891,5.067402125975842,0.026431883146036617,169.0,628.0,20240129,27,14
52892,16.702952177837435,0.027180085379205188,1761.0,7384.0,20240129,28,3
52893,5.958526968772383,0.02692024117831001,585.0,7062.0,20240129,28,12
52894,2.5259067092901004,0.23452702258449337,20.0,2073.0,20240129,28,29
52895,6.363374415473372,0.02862348000465124,452.0,4895.0,20240129,29,11
52896,2.5145681767035364,0.2465246982334319,34.0,2997.0,20240129,29,29
52897,2.3217033509131064,0.24996694861928143,277.0,460.0,20240129,29,32
52898,9.903083273454829,0.026523397039037777,584.0,7367.0,20240129,30,4
52899,4.814112673187533,0.026677272882486863,567.0,4104.0,20240129,30,14
52900,4.887978858435668,0.12116172013985398,493.0,1269.0,20240129,30,27
52901,12.40992389596068,0.018205878533228678,1535.0,12551.0,20240129,31,4
52902,6.1253090540850845,0.083166404231577,240.0,5026.0,20240129,31,27
52903,57.40279376681176,0.018676672255081423,7100.0,26414.0,20240129,32,2
52904,10.991143580160642,0.01832679164466391,994.0,2613.0,20240129,32,5
52905,10.56415553533051,0.01861725223359587,110.0,11688.0,20240129,32,6
52906,9.701542574854196,0.018667971379936036,591.0,3268.0,20240129,32,7
52907,8.46913934311862,0.019232767556350103,558.0,8823.0,20240129,32,9
52908,7.231325272077373,0.08062695372441912,602.0,4493.0,20240129,33,21
52909,9.541076391661074,0.017775162304802247,112.0,6326.0,20240129,34,7
52910,5.10511383320924,0.01761879623601236,548.0,3545.0,20240129,34,15
52911,5.954752887129343,0.08219068107252551,572.0,1685.0,20240129,34,26
52912,4.508804230427811,0.017832303831894294,371.0,4661.0,20240129,35,17
52913,6.895468921664674,0.0838216186041514,304.0,7383.0,20240129,35,22
52914,5.88714749389805,0.08296847433590138,500.0,5008.0,20240129,35,26
52915,21.163949105956043,0.018176788440386997,1931.0,19741.0,20240129,36,3
52916,5.646194847183351,0.018234637478296567,335.0,2975.0,20240129,36,14
52917,4.187643245607745,0.017992186846968402,479.0,738.0,20240129,36,19
52918,6.114619366108017,0.08088287290881273,352.0,1336.0,20240129,36,25
52919,23.393576229715187,0.02317132741733328,3181.0,14784.0,20240129,37,2
52920,9.319835025583581,0.023160532623482572,226.0,5849.0,20240129,37,7
52921,7.18761977543438,0.02319250119670708,250.0,741.0,20240129,37,10
52922,16.705909085470008,0.023195407140257487,409.0,7759.0,20240129,38,3
52923,9.85060548905428,0.02274763230771239,980.0,1474.0,20240129,38,6
52924,5.316632325019569,0.023269228321121486,202.0,2855.0,20240129,38,14
52925,32.9670607806199,0.022549676856827326,200.0,3589.0,20240129,39,1
52926,46.15038981099982,0.02332249474350246,2814.0,42711.0,20240129,39,3
52927,13.185794127648574,0.02326176693781603,628.0,6461.0,20240129,39,4
52928,5.371355126668418,0.023396720390513062,726.0,849.0,20240129,39,14
52929,4.178711916311838,0.02292536602627143,192.0,664.0,20240129,39,18
52930,10.008934495752062,0.02204878984036564,127.0,10731.0,20240129,40,5
52931,5.855946471053784,0.10347587184092404,387.0,3290.0,20240129,40,24
52932,4.048229872159498,0.022910691066616664,178.0,4199.0,20240129,41,18
52933,5.046786980030839,0.10478446327090139,595.0,1336.0,20240129,41,28
52934,3.629787218153815,0.022852347933925286,45.0,2565.0,20240129,42,20
52935,5.057884272228545,0.10480869083418379,134.0,5963.0,20240129,42,28
52936,10.210846538334117,0.008440229982887293,805.0,3808.0,20240129,43,4
52937,5.204888850083616,0.008286827413313574,552.0,1057.0,20240129,43,13
52938,5.271160562622788,0.038477897375843985,518.0,1843.0,20240129,43,26
52939,2.221401870214336,0.07403734060081474,19.0,2090.0,20240129,43,32
52940,8.90282467574041,0.008223346581782066,817.0,10125.0,20240129,44,6
52941,5.494135628267701,0.008305055221095316,124.0,4296.0,20240129,44,12
52942,5.038548147986132,0.008211379127541062,81.0,816.0,20240129,44,13
52943,4.37463562550241,0.008173212603279655,281.0,3334.0,20240129,44,15
52944,4.345455408713683,0.008172164627055773,307.0,3869.0,20240129,45,15
52945,41.70973793731857,0.00829488745080281,4360.0,19590.0,20240129,46,2
52946,4.712059404938421,0.00845809120751835,270.0,3924.0,20240129,46,14
52947,5.003909350116923,0.038336912237367786,99.0,1767.0,20240129,46,26
52948,2.100924326134872,0.07063731552721299,181.0,2305.0,20240129,47,30
52949,1.9813029361940786,0.07015118440876758,192.0,797.0,20240129,47,32
52950,4.826173952482031,0.008278403785244453,430.0,1612.0,20240129,48,13
