LootDropsKey,DropCount,LootGoldValue,DateKey,MonsterKey,ItemKey
2474,7.09648842191621,1750.0,20230223,28,24
2475,7.211359722965374,1366.0,20230223,29,24
2476,3.483012881605606,523.0,20230223,29,45
2477,27.19747482493765,1280.0,20230223,30,5
2478,11.189039692197595,1322.0,20230223,31,14
2479,3.050382750295824,472.0,20230223,31,41
2480,5.969319286159498,427.0,20230223,32,26
2481,3.5823841926787408,693.0,20230223,32,31
2482,18.40689058978164,1054.0,20230224,1,20
2483,18.218137884699903,4209.0,20230224,1,23
2484,185.2522919592821,8236.0,20230224,2,3
2485,33.13735466085493,588.0,20230224,2,9
2486,10.539166017168096,2397.0,20230224,6,7
2487,38.05684612356605,2449.0,20230224,7,2
2488,5.532082030042507,395.0,20230224,7,15
2489,5.328557842775425,162.0,20230224,7,17
2490,2.5454594394540897,642.0,20230224,7,33
2491,1.9601966180578367,370.0,20230224,7,44
2492,2.5068285358911635,165.0,20230224,8,34
2493,1.5719270515328427,51.0,20230224,9,44
2494,9.379572122402525,1036.0,20230224,10,5
2495,2.5757761014605753,42.0,20230224,10,19
2496,0.5426058725872239,22.0,20230224,10,32
2497,1.3095802606497051,329.0,20230224,11,44
2498,15.378386280627174,604.0,20230224,12,2
2499,0.7149190186356223,88.0,20230224,13,22
2500,1.5231100279849792,368.0,20230224,13,30
2501,2.2072205375432894,572.0,20230224,15,23
2502,1.3962462938681257,183.0,20230224,17,35
2503,1.336001988326108,133.0,20230224,17,36
2504,0.2923349435822224,41.0,20230224,17,48
2505,1.4374185201500589,307.0,20230224,18,34
2506,1.822246108989371,285.0,20230224,19,20
2507,1.6301597719121979,339.0,20230224,19,28
2508,1.2436832447990365,311.0,20230224,19,33
2509,4.9632343579032945,286.0,20230224,21,24
2510,2.6635558274235054,29.0,20230224,21,44
2511,1.829823023886542,18.0,20230224,22,22
2512,4.05080207257356,474.0,20230224,22,29
2513,15.102323150337265,109.0,20230224,23,7
2514,3.2491373667397805,810.0,20230224,23,40
2515,0.9271882482549556,54.0,20230224,23,48
2516,60.91855501585564,2549.0,20230224,24,2
2517,17.325285599585996,1672.0,20230224,24,6
2518,4.494892983918141,1107.0,20230224,24,26
2519,3.6119332266929094,482.0,20230224,24,34
2520,1.6854848789082426,339.0,20230224,25,22
2521,3.7312710309389248,75.0,20230224,25,29
2522,3.7692754611163686,815.0,20230224,26,21
2523,2.134240955007863,69.0,20230224,26,45
2524,3.284027856187842,640.0,20230224,27,36
2525,3.2654578817222575,234.0,20230224,29,36
2526,2.544088740252918,487.0,20230224,29,44
2527,1.0343038007489587,20.0,20230224,30,32
2528,6.570186419073307,284.0,20230224,31,17
2529,2.3787743922091296,369.0,20230224,31,40
2530,1.9348001886651467,356.0,20230224,31,46
2531,4.366068870467608,862.0,20230224,32,19
2532,4.291914168448037,432.0,20230224,32,25
2533,3.077822965472775,268.0,20230224,32,35
2534,1.9036260707011463,173.0,20230224,32,41
2535,310.8134020728733,14663.0,20230225,1,3
2536,1.5878501522610238,207.0,20230225,1,22
2537,4.976909779632863,447.0,20230225,1,24
2538,3.3828593544227457,600.0,20230225,1,30
2539,4.672300752935253,527.0,20230225,2,10
2540,2.825653394927328,74.0,20230225,2,20
2541,1.9921491684059154,346.0,20230225,2,35
2542,3.1641434489713975,277.0,20230225,3,15
2543,2.8416844995736072,29.0,20230225,4,10
2544,1.1729154543801767,75.0,20230225,4,33
2545,31.724043850737146,6562.0,20230225,6,1
2546,0.8741208199684904,123.0,20230225,6,34
2547,0.5724347631004454,25.0,20230225,6,45
2548,32.14758124319104,7897.0,20230225,8,1
2549,2.303773166549651,358.0,20230225,8,7
2550,0.29938576277800916,48.0,20230225,8,22
2551,0.5168824377180911,39.0,20230225,8,31
2552,0.1696407385245147,38.0,20230225,8,42
2553,0.696365961481646,138.0,20230225,10,24
2554,0.699050752927937,4.0,20230225,10,25
2555,0.6943116895055432,34.0,20230225,10,27
2556,0.478518948997665,40.0,20230225,12,29
2557,0.5651076818645191,17.0,20230225,13,28
2558,4.001966700060329,322.0,20230225,14,2
2559,0.6520799179596284,96.0,20230225,14,20
2560,0.3517631890742301,3.0,20230225,14,31
2561,0.4202087376870839,43.0,20230225,15,33
2562,0.43407551852645143,85.0,20230225,15,35
2563,0.3885285290431791,40.0,20230225,16,30
2564,0.5338943774352743,134.0,20230225,17,27
2565,0.37497608470754956,95.0,20230225,18,33
2566,0.21166637293128904,24.0,20230225,19,46
2567,0.41764545211421955,65.0,20230225,20,21
2568,55.31725982827723,3651.0,20230225,21,1
2569,1.06892045077631,251.0,20230225,22,37
2570,6.315550862726488,1291.0,20230225,23,5
2571,1.2226140244261714,161.0,20230225,23,35
2572,7.592015160951569,1290.0,20230225,26,4
2573,1.2163613827422146,270.0,20230225,26,27
2574,15.199645213535259,1938.0,20230225,27,2
2575,0.8371170049935214,54.0,20230225,27,12
2576,2.37479847795447,269.0,20230225,27,13
2577,1.9020279810677132,173.0,20230225,27,18
2578,8.981042516158304,2294.0,20230225,28,3
2579,0.6220705564864791,57.0,20230225,28,45
2580,5.338918347721273,218.0,20230225,29,4
2581,0.9120926450772322,36.0,20230225,29,33
2582,2.394913294451579,217.0,20230225,30,13
2583,0.5702517996691223,33.0,20230225,30,46
2584,2.1296519711638546,218.0,20230225,32,13
2585,131.5952725034249,31522.0,20230226,1,10
2586,27.098786578817727,6341.0,20230226,1,27
2587,23.407288324339238,2510.0,20230226,2,11
2588,15.112322311207137,1842.0,20230226,2,24
2589,13.870567691461806,2272.0,20230226,2,26
2590,3.2510100719042976,285.0,20230226,2,32
2591,10.879150593215968,2172.0,20230226,2,35
2592,19.26264930919506,4826.0,20230226,3,10
2593,10.471438103123855,1236.0,20230226,3,26
2594,10.42142857911325,634.0,20230226,3,28
2595,7.701746048228838,598.0,20230226,3,37
2596,4.932570451859275,1255.0,20230226,4,44
2597,1.3923496842585688,54.0,20230226,6,32
2598,4.374893235853273,781.0,20230226,6,38
2599,22.464346674182313,3829.0,20230226,7,4
2600,3.793366045406092,602.0,20230226,7,36
2601,12.580932998887194,402.0,20230226,8,7
2602,2.4325346331300928,317.0,20230226,9,31
2603,3.243866829960957,255.0,20230226,10,21
2604,5.572298619278719,221.0,20230226,11,15
2605,3.6683040707626398,737.0,20230226,11,27
2606,1.97444666384214,298.0,20230226,11,44
2607,0.7959351767268498,52.0,20230226,12,32
2608,3.3914979822352334,150.0,20230226,13,25
2609,3.362678699040552,258.0,20230226,15,19
2610,11.986462452932713,1196.0,20230226,18,4
2611,0.6321210379874184,19.0,20230226,18,32
2612,1.2623466629534639,81.0,20230226,18,46
2613,9.51883014862562,2075.0,20230226,19,6
2614,4.04962248607471,185.0,20230226,20,15
2615,1.9720227804051396,213.0,20230226,20,34
2616,4.015827876639287,977.0,20230226,21,44
2617,2.8446858796787335,506.0,20230226,21,47
2618,1.5632246144745887,53.0,20230226,22,42
2619,8.133905584598326,167.0,20230226,25,19
2620,27.176699183763965,706.0,20230226,26,4
2621,14.10950797655302,2399.0,20230226,26,9
2622,11.248420203488124,250.0,20230226,26,10
2623,9.627146578424828,437.0,20230226,26,18
2624,12.69005454409909,811.0,20230226,28,13
2625,4.754240037861985,181.0,20230226,28,38
2626,30.325063693151332,2308.0,20230226,29,3
2627,4.927180511181472,898.0,20230226,30,30
2628,2.1663750988822046,562.0,20230226,31,22
2629,10.883431743075024,2288.0,20230226,32,10
2630,6.581940564070099,1654.0,20230226,32,20
2631,3.4322922550400885,270.0,20230226,32,39
2632,30.821970128244075,2043.0,20230227,1,20
2633,11.0266685470534,1495.0,20230227,2,27
2634,21.882395366304678,4959.0,20230227,3,8
2635,1.0138061563847138,197.0,20230227,4,48
2636,12.257689707938837,614.0,20230227,5,8
2637,7.9970553158928235,1119.0,20230227,6,10
2638,2.1286031636282527,209.0,20230227,7,40
2639,2.765884790041641,65.0,20230227,8,34
2640,12.017952070827063,1282.0,20230227,9,5
2641,2.184495068589671,499.0,20230227,9,38
2642,1.71235019282238,370.0,20230227,11,12
2643,1.830074329573963,20.0,20230227,11,30
2644,11.48788191153026,640.0,20230227,12,3
2645,1.4803057967749154,8.0,20230227,12,43
2646,9.19395142140164,291.0,20230227,13,5
2647,25.422317132710443,1957.0,20230227,15,1
2648,4.347698759456728,435.0,20230227,15,13
2649,1.2932063761938628,94.0,20230227,15,44
2650,1.544095971355993,339.0,20230227,16,38
2651,1.7986208685257516,410.0,20230227,19,28
2652,1.0484477499504252,78.0,20230227,19,39
2653,1.0400118927050894,33.0,20230227,19,40
2654,0.7485346711129728,125.0,20230227,19,47
2655,1.320902023467721,325.0,20230227,20,37
2656,0.7438424523518102,183.0,20230227,20,47
2657,5.397854146795696,536.0,20230227,22,21
2658,3.0563755576087237,311.0,20230227,22,45
2659,11.443499063828538,852.0,20230227,24,9
2660,2.8997650119366067,463.0,20230227,24,44
2661,14.31010725240405,2834.0,20230227,25,7
2662,5.851345512469814,105.0,20230227,25,25
2663,4.158793279282978,302.0,20230227,26,21
2664,3.291250046447178,132.0,20230227,26,37
2665,7.75717051357496,1388.0,20230227,27,16
2666,2.8351850420712252,645.0,20230227,28,31
2667,2.7186522674537206,381.0,20230227,28,40
2668,254.71454543235993,65201.0,20230227,29,1
2669,3.6450900163627917,440.0,20230227,29,33
2670,2.8069954727399233,63.0,20230227,29,44
2671,7.822874640837042,526.0,20230227,30,16
2672,3.605741956648782,928.0,20230227,30,30
2673,18.384528605679414,1718.0,20230227,31,6
2674,7.144557047003723,550.0,20230227,32,15
2675,231.58073386791088,2625.0,20230228,1,6
2676,6.634361677156044,1432.0,20230228,1,22
2677,17.908845894896892,866.0,20230228,2,11
2678,11.807512915623303,960.0,20230228,2,19
2679,3.688904814755136,489.0,20230228,2,22
2680,21.42979984704068,2375.0,20230228,3,7
2681,5.892582736973443,1432.0,20230228,3,37
2682,7.180481794319263,1512.0,20230228,4,20
2683,4.779879456022179,1212.0,20230228,4,30
2684,1.0599252756853677,244.0,20230228,4,48
2685,28.160973118707915,4591.0,20230228,5,5
2686,4.126734033184595,848.0,20230228,5,34
2687,5.004515939700249,366.0,20230228,6,23
2688,8.923299082233962,1900.0,20230228,7,9
2689,2.035027656853223,465.0,20230228,7,45
2690,1.250894757564026,224.0,20230228,8,22
2691,7.738753278418526,1890.0,20230228,9,8
2692,2.3274159136678656,120.0,20230228,9,36
2693,1.4515454761595934,195.0,20230228,9,46
2694,1.4131932768303461,207.0,20230228,13,43
2695,1.288746680973627,164.0,20230228,14,45
2696,1.216827626307476,272.0,20230228,15,45
2697,1.719301925543982,14.0,20230228,16,35
2698,1.191294543362703,85.0,20230228,17,39
2699,2.053589272576627,46.0,20230228,18,28
2700,2.102019848048934,209.0,20230228,19,20
2701,0.6567888092156695,118.0,20230228,19,22
2702,1.8804420430074573,330.0,20230228,19,28
2703,0.9942919381476351,27.0,20230228,19,45
2704,3.3410679175742244,812.0,20230228,20,14
2705,0.9108499231119933,224.0,20230228,20,41
2706,1.03500708145031,93.0,20230228,21,42
2707,4.207626226923428,262.0,20230228,22,12
2708,0.9971755013341516,160.0,20230228,22,48
2709,0.9185173687161308,192.0,20230228,25,48
2710,26.403805694624303,6789.0,20230228,26,3
2711,20.450946188217273,5080.0,20230228,27,5
2712,3.9689418798124616,603.0,20230228,28,34
2713,20.335303579462707,3515.0,20230228,29,5
2714,1.1763921636367949,134.0,20230228,29,32
2715,3.936668057563798,764.0,20230228,29,35
2716,3.69633446079746,419.0,20230228,29,38
2717,2.6787286013978564,592.0,20230228,30,45
2718,37.995393132377984,2893.0,20230228,32,2
2719,7.194766538179419,96.0,20230228,32,17
2720,4.206898018061075,74.0,20230228,32,21
2721,171.88072807204054,22131.0,20230301,1,6
2722,24.2925424440938,5367.0,20230301,1,26
2723,2.21814905010893,510.0,20230301,2,48
2724,31.664846710931055,6355.0,20230301,4,6
2725,2.8556374062636323,570.0,20230301,4,22
2726,3.9852457217184916,635.0,20230301,4,41
2727,10.38940579620034,1449.0,20230301,5,17
2728,3.7920561414041942,439.0,20230301,5,39
2729,6.302868593844562,677.0,20230301,6,24
2730,5.7849722683903275,366.0,20230301,6,26
2731,7.261032974178628,305.0,20230301,9,10
2732,1.6348651664125207,239.0,20230301,9,47
2733,1.788651078933096,276.0,20230301,10,45
2734,5.549390954067467,319.0,20230301,11,11
2735,1.5391853600713896,110.0,20230301,11,46
2736,5.373258031070584,646.0,20230301,13,14
2737,2.368433581765036,399.0,20230301,13,35
2738,5.26029476784234,778.0,20230301,14,11
2739,2.735294131078147,497.0,20230301,15,21
2740,2.164699308523886,548.0,20230301,15,37
2741,0.5796961860812558,142.0,20230301,15,42
2742,27.663295565989696,1947.0,20230301,16,1
2743,4.708350775856879,804.0,20230301,16,11
2744,10.589469968470395,1111.0,20230301,17,5
2745,1.229293756512744,232.0,20230301,18,46
2746,4.279340159609259,653.0,20230301,19,14
2747,0.4736802747851796,81.0,20230301,19,42
2748,1.4325217363076932,118.0,20230301,19,43
2749,4.925625105561679,995.0,20230301,21,38
2750,1.3173581605637223,130.0,20230301,21,42
2751,3.9106786438777905,256.0,20230301,21,44
2752,5.947457527523616,99.0,20230301,22,29
2753,40.085497101021836,4667.0,20230301,23,6
2754,9.127674297396313,1207.0,20230301,23,23
2755,6.097076707415513,900.0,20230301,23,37
2756,4.021402604572809,608.0,20230301,23,41
2757,10.390236254260731,1613.0,20230301,24,18
2758,4.240627424421037,270.0,20230301,25,43
2759,22.951967980833555,2884.0,20230301,26,6
2760,11.705352158059705,1619.0,20230301,26,13
2761,3.42671895867795,252.0,20230301,26,40
2762,14.740717209320172,3581.0,20230301,29,9
2763,24.973270062632213,1583.0,20230301,30,6
2764,13.294231437108305,1481.0,20230301,32,9
2765,22.903618052508957,5388.0,20230302,2,21
2766,26.77125229543185,5392.0,20230302,2,27
2767,18.711788988253574,4665.0,20230302,2,33
2768,10.207232156418593,2367.0,20230302,2,47
2769,3.513046674563736,353.0,20230302,4,32
2770,8.695367298548495,584.0,20230302,4,39
2771,90.07434041713238,2410.0,20230302,5,2
2772,46.909374523757485,12139.0,20230302,6,4
2773,6.910637618062555,256.0,20230302,7,29
2774,1.7688263326333922,57.0,20230302,7,42
2775,5.349351248370869,669.0,20230302,7,43
2776,32.2106242992552,545.0,20230302,8,6
2777,4.990191604947024,77.0,20230302,9,12
2778,6.675436192986609,682.0,20230302,11,19
2779,3.5939812456266824,85.0,20230302,12,43
2780,5.660015707378123,1460.0,20230302,14,28
2781,5.850529621972056,829.0,20230302,15,24
2782,5.066130421076553,558.0,20230302,16,28
2783,3.7440212399035895,138.0,20230302,16,37
2784,52.82848230096387,1255.0,20230302,17,1
2785,32.558586013091876,3111.0,20230302,17,2
2786,5.21558765501818,544.0,20230302,17,25
2787,19.50104712102666,2023.0,20230302,19,4
2788,3.4198956911807685,67.0,20230302,20,35
2789,2.8221315776661604,392.0,20230302,24,32
2790,7.040235262423452,1567.0,20230302,24,44
2791,9.995179994953936,2523.0,20230302,25,29
2792,17.104804747353647,2089.0,20230302,26,18
2793,10.096984746492877,390.0,20230302,26,21
2794,8.04569427174326,1255.0,20230302,26,30
2795,21.099303190411657,3811.0,20230302,28,10
2796,31.619365801812428,4514.0,20230302,30,7
2797,25.389156116339986,4848.0,20230303,1,31
2798,40.65394766076752,2135.0,20230303,1,33
2799,25.901240292051977,2060.0,20230303,2,23
2800,13.75413280427606,3429.0,20230303,2,44
2801,22.52475258431172,4529.0,20230303,4,18
2802,15.753085460394674,3629.0,20230303,4,23
2803,11.00938204580229,2095.0,20230303,4,29
2804,10.737176994556355,2056.0,20230303,4,36
2805,6.940376796590973,1651.0,20230303,4,41
2806,108.64848660488377,12774.0,20230303,5,3
2807,11.383468570470205,1327.0,20230303,5,26
2808,23.246589788439646,849.0,20230303,6,9
2809,9.510679671110353,1935.0,20230303,10,16
2810,25.45254780852052,1012.0,20230303,11,4
2811,5.712711825220771,630.0,20230303,13,27
2812,2.178119095784554,184.0,20230303,13,47
2813,4.1773398748494985,432.0,20230303,14,29
2814,4.763563715965819,831.0,20230303,15,21
2815,8.0179409869915,1759.0,20230303,16,15
2816,3.6892698733475777,251.0,20230303,16,33
2817,2.5569060994025814,283.0,20230303,16,45
2818,21.041162196428907,1509.0,20230303,17,3
2819,7.547517325917269,782.0,20230303,18,15
2820,3.472815319325945,852.0,20230303,18,33
2821,19.360549888326293,2493.0,20230303,19,3
2822,0.9816385260143684,190.0,20230303,19,32
2823,3.1235062468042374,171.0,20230303,20,36
2824,3.065065590579175,579.0,20230303,20,38
2825,9.359797191266425,1805.0,20230303,21,34
2826,6.810516895101123,1299.0,20230303,21,44
2827,10.10151385015045,1258.0,20230303,22,36
2828,12.448785333018247,1793.0,20230303,27,19
2829,8.298988770613642,117.0,20230303,30,37
2830,5.281347975321283,1025.0,20230303,30,46
2831,7.78386219168528,633.0,20230303,31,38
2832,16.93238063810344,2010.0,20230303,32,11
2833,8.062718754153202,1422.0,20230303,32,34
2834,5.280025820853435,71.0,20230303,32,45
2835,41.293208859965056,4835.0,20230304,1,11
2836,5.735164024335302,1055.0,20230304,1,32
2837,11.453131176682223,92.0,20230304,1,46
2838,46.44260049972306,4521.0,20230304,2,9
2839,16.949431339264642,3159.0,20230304,3,15
2840,11.428253415420548,2607.0,20230304,3,19
2841,11.157992818946303,755.0,20230304,3,27
2842,13.964391192215029,1553.0,20230304,4,11
2843,6.584085500514918,93.0,20230304,5,26
2844,4.999148069844977,1083.0,20230304,5,33
2845,3.9219053787648477,218.0,20230304,5,43
2846,6.3300040729845515,731.0,20230304,6,27
2847,2.727423298562647,361.0,20230304,6,46
2848,5.516358227962727,1314.0,20230304,7,19
2849,16.108686561256576,4040.0,20230304,9,5
2850,2.9444125509741115,752.0,20230304,9,30
2851,1.9862212383206195,283.0,20230304,10,39
2852,1.4180539387434674,320.0,20230304,10,47
2853,11.723851213128151,2865.0,20230304,13,6
2854,3.3491191026053726,399.0,20230304,13,23
2855,2.240022957000932,406.0,20230304,13,38
2856,0.6184259940365282,24.0,20230304,14,42
2857,7.397863828024143,1909.0,20230304,15,8
2858,1.030505292120924,148.0,20230304,15,22
2859,1.7791430111117543,462.0,20230304,15,31
2860,0.5839144693678638,119.0,20230304,15,42
2861,4.365409284773421,1007.0,20230304,18,15
2862,2.1257997714521966,381.0,20230304,18,34
2863,1.2833371305706616,314.0,20230304,18,41
2864,0.5210599920715977,92.0,20230304,18,42
2865,3.776593573313301,695.0,20230304,22,41
2866,5.785922226855035,1015.0,20230304,23,12
2867,6.149372562296088,1555.0,20230304,23,38
2868,4.050665200744547,162.0,20230304,23,41
2869,163.81407443060274,10469.0,20230304,24,2
2870,7.895844785157652,2023.0,20230304,25,23
2871,9.533485689938122,998.0,20230304,26,17
2872,3.4796516440565197,409.0,20230304,26,39
2873,11.01336493705623,103.0,20230304,30,11
2874,10.373067484752475,508.0,20230304,30,17
2875,29.368256505690763,3912.0,20230304,31,3
2876,24.768253649125363,2681.0,20230304,31,5
2877,2.9655928830772247,309.0,20230304,31,41
2878,6.993834974298101,1162.0,20230305,2,22
2879,24.404708730895,1949.0,20230305,3,16
2880,15.116863186068077,3307.0,20230305,3,28
2881,13.473954317231454,1619.0,20230305,4,23
2882,6.542733128176456,1146.0,20230305,6,33
2883,4.367319900703172,1039.0,20230305,7,43
2884,3.97108218727026,878.0,20230305,10,35
2885,2.4561047420163806,15.0,20230305,10,41
2886,18.880212843415208,2383.0,20230305,11,6
2887,12.223305456592662,1238.0,20230305,11,8
2888,7.785560457460603,569.0,20230305,11,17
2889,8.765269723413363,2030.0,20230305,12,14
2890,5.48006655030494,588.0,20230305,12,20
2891,0.9702279361526077,137.0,20230305,12,42
2892,8.841856154855751,1365.0,20230305,13,13
2893,1.0542459061367908,55.0,20230305,13,32
2894,10.713728208544806,2195.0,20230305,14,9
2895,7.310150859722867,258.0,20230305,14,18
2896,2.7864929585757934,558.0,20230305,14,31
2897,3.4385302767108215,785.0,20230305,15,35
2898,4.6239914994396125,46.0,20230305,16,19
2899,15.773628549619916,2708.0,20230305,17,5
2900,6.42439095060625,1498.0,20230305,17,15
2901,1.8886337821685086,178.0,20230305,17,41
2902,9.762328483322221,2441.0,20230305,18,8
2903,24.45836314583342,1583.0,20230305,19,2
2904,6.374324901636022,1278.0,20230305,19,14
2905,16.455692726845925,3175.0,20230305,20,3
2906,2.6182364303028813,436.0,20230305,20,37
2907,4.832972053070866,1187.0,20230305,21,41
2908,11.512511623640082,270.0,20230305,22,26
2909,50.02865153352072,1815.0,20230305,23,5
2910,15.624679233627559,3521.0,20230305,24,17
2911,10.751652350050001,2582.0,20230305,24,25
2912,7.564595719327754,1185.0,20230305,24,29
2913,5.657006434328428,595.0,20230305,24,40
2914,1.614308443805499,67.0,20230305,24,48
2915,8.82748922778576,2212.0,20230305,26,28
2916,4.151630943646359,1022.0,20230305,26,46
2917,6.631224392914708,648.0,20230305,27,12
2918,10.202563003054278,797.0,20230305,28,24
2919,17.504739956515404,4336.0,20230305,29,10
2920,7.463572015484343,967.0,20230305,29,35
2921,24.083221441628837,4691.0,20230305,30,8
2922,15.925560357943324,1266.0,20230305,30,15
2923,9.650987519154647,965.0,20230305,30,26
2924,7.755184075694577,373.0,20230305,30,34
2925,1.5848610923462731,310.0,20230305,30,48
2926,6.264210827136955,198.0,20230305,31,12
2927,5.244564770192409,989.0,20230305,31,39
2928,34.77068222996665,2336.0,20230305,32,5
2929,9.350343531673873,539.0,20230305,32,24
2930,8.580068021558715,1714.0,20230306,2,28
2931,49.2401530251928,6623.0,20230306,3,5
2932,8.65242494680621,1236.0,20230306,4,15
2933,3.1467498727638525,191.0,20230306,4,31
2934,2.0238762632681015,235.0,20230306,5,41
2935,2.485117032957901,576.0,20230306,5,43
2936,2.195432497860487,439.0,20230306,5,45
2937,3.6923240577410956,115.0,20230306,6,26
2938,2.715705516322949,497.0,20230306,6,37
2939,0.6187856396374389,106.0,20230306,7,42
2940,4.646620126293206,490.0,20230306,8,17
2941,24.97924020684764,313.0,20230306,9,1
2942,11.646017057521547,2768.0,20230306,9,3
2943,1.5032605776871553,390.0,20230306,10,12
2944,8.503732655396016,1206.0,20230306,11,5
2945,1.6151231275382922,37.0,20230306,11,29
2946,3.7558343260760987,128.0,20230306,12,14
2947,2.29288937722768,285.0,20230306,12,27
2948,8.683672080438283,178.0,20230306,15,3
2949,1.098366390667046,233.0,20230306,15,44
2950,1.0687049516448803,94.0,20230306,16,31
2951,1.309764862161891,69.0,20230306,16,37
2952,30.346739499818447,2955.0,20230306,17,1
2953,1.7076382963155452,379.0,20230306,19,20
2954,0.8833192674191152,83.0,20230306,19,40
2955,1.6969338990972596,61.0,20230306,20,20
2956,1.6569944470625229,243.0,20230306,20,27
2957,29.739177364093674,5651.0,20230306,21,4
2958,17.2957453236921,3773.0,20230306,21,5
2959,2.960455754692213,116.0,20230306,22,31
2960,2.884331789792004,657.0,20230306,22,44
2961,2.595888986886985,657.0,20230306,22,45
2962,8.730925681027584,2077.0,20230306,23,15
2963,3.9183070751216555,168.0,20230306,23,30
2964,2.566705749629884,485.0,20230306,23,41
2965,8.280066248412718,675.0,20230306,24,13
2966,6.950742169914559,1749.0,20230306,24,15
2967,4.686040062407789,995.0,20230306,24,20
2968,3.241356987526397,560.0,20230306,24,29
2969,3.119387704891934,399.0,20230306,24,30
2970,1.8820025880416098,241.0,20230306,25,47
2971,213.15178087925335,32951.0,20230306,26,1
2972,6.766636259720422,822.0,20230306,27,15
2973,4.442465756489608,891.0,20230306,29,24
2974,4.505571308056781,938.0,20230306,30,24
2975,6.098713689597906,968.0,20230306,31,18
2976,2.038437484819589,478.0,20230306,31,45
2977,2.8297651385622684,155.0,20230306,32,29
2978,1.523087863642303,340.0,20230306,32,47
2979,27.4281640092069,3716.0,20230307,4,7
2980,16.475337515191438,489.0,20230307,4,16
2981,11.290749909737738,2146.0,20230307,4,23
2982,6.710821772112056,1182.0,20230307,6,21
2983,2.5099964286221867,58.0,20230307,6,22
2984,7.867257344570746,1736.0,20230307,6,24
2985,10.13827438194812,646.0,20230307,7,15
2986,6.114514777849197,941.0,20230307,7,28
2987,3.3167122380833023,731.0,20230307,8,39
2988,8.3143957674448,728.0,20230307,9,11
2989,5.424942819652086,699.0,20230307,9,23
2990,54.03339273083887,10227.0,20230307,13,1
2991,9.826415137034546,307.0,20230307,15,7
2992,4.086933810344201,272.0,20230307,15,20
2993,1.8326179581529614,427.0,20230307,16,45
2994,0.5357425745628579,9.0,20230307,17,48
2995,2.789805938096447,250.0,20230307,19,21
2996,3.001820192306387,229.0,20230307,19,26
2997,2.3544280704502274,199.0,20230307,19,35
2998,17.74628643993185,3465.0,20230307,22,10
2999,9.647122627485453,1203.0,20230307,22,26
3000,7.423632306189668,1066.0,20230307,22,29
3001,7.104622652476622,933.0,20230307,22,38
3002,11.24029766065194,885.0,20230307,23,27
3003,10.297808819205667,1950.0,20230307,23,28
3004,7.962373621110548,1967.0,20230307,23,29
3005,7.856415369376231,1393.0,20230307,23,33
3006,5.954475358420378,308.0,20230307,23,40
3007,4.778844250651294,744.0,20230307,24,39
3008,6.544203398241214,100.0,20230307,25,38
3009,13.672680804543534,542.0,20230307,26,10
3010,12.625604445525466,1404.0,20230307,27,18
3011,159.39815258697334,29681.0,20230307,28,2
3012,34.87505448958569,1614.0,20230307,28,4
3013,4.129285615975694,859.0,20230307,28,45
3014,1.8954989585004678,376.0,20230307,30,32
3015,4.512432615398192,1022.0,20230307,31,43
3016,19.235948391292425,1954.0,20230307,32,7
3017,282.5361337885252,35691.0,20230308,2,2
3018,4.386132498952104,1114.0,20230308,2,21
3019,77.48460049867872,12446.0,20230308,4,1
3020,1.9510144054942666,272.0,20230308,4,12
3021,4.475272808435464,278.0,20230308,4,17
3022,2.815629280829563,681.0,20230308,4,26
3023,1.4816661701539466,339.0,20230308,4,45
3024,4.121122130278886,465.0,20230308,5,10
3025,3.696823918581734,489.0,20230308,5,15
3026,1.0867873068501774,90.0,20230308,5,41
3027,1.8769936190339709,371.0,20230308,7,19
3028,1.249327337083078,203.0,20230308,7,30
3029,7.256779054818382,94.0,20230308,8,3
3030,6.05082753022893,271.0,20230308,8,6
3031,1.716966701736031,161.0,20230308,8,25
3032,2.1736054924193047,124.0,20230308,9,16
3033,1.265504750743983,73.0,20230308,10,27
3034,2.084968399080818,245.0,20230308,12,10
3035,1.23964671385256,305.0,20230308,12,25
3036,3.989152445901292,171.0,20230308,13,6
3037,1.151376533024318,48.0,20230308,13,20
3038,50.202496755827454,8050.0,20230308,14,1
3039,0.6246637937778979,112.0,20230308,14,44
3040,1.7015640829221175,195.0,20230308,16,14
3041,0.5375985477722591,122.0,20230308,17,31
3042,0.9911369674347205,111.0,20230308,18,23
3043,0.7233236931810461,84.0,20230308,18,34
3044,0.5361841651076726,44.0,20230308,18,43
3045,1.3243158374723398,107.0,20230308,19,16
3046,0.16234706034107738,17.0,20230308,19,42
3047,0.43374411175448263,73.0,20230308,19,45
3048,5.906835569360136,406.0,20230308,20,2
3049,0.2847176942795738,4.0,20230308,20,22
3050,7.085444727580272,1609.0,20230308,22,7
3051,0.6659199139842674,80.0,20230308,23,32
3052,1.6482611191694743,383.0,20230308,23,39
3053,3.56110313627375,745.0,20230308,24,18
3054,1.796928572805187,433.0,20230308,25,38
3055,0.9900491899874141,162.0,20230308,26,41
3056,8.921401399947706,1412.0,20230308,27,5
3057,2.4358217524367896,61.0,20230308,29,20
3058,1.0621515285684335,147.0,20230308,29,41
3059,11.73584818350042,1495.0,20230308,30,5
3060,1.538716106516769,244.0,20230308,30,12
3061,0.7718985321283744,165.0,20230308,30,22
3062,0.9197434768311332,185.0,20230308,30,47
3063,2.080094690340616,178.0,20230308,31,26
