OrdersKey,Gold,Units,DateKey,PatronKey,WareKey
3666,209.45852550848036,1.0,20240324,4,5
3667,209.34635980310995,2.0,20240324,4,10
3668,76.11202587860473,1.0,20240324,4,20
3669,279.1789971806563,1.0,20240324,5,6
3670,100.04679092633079,1.0,20240324,5,11
3671,44.4680601484154,1.0,20240324,5,13
3672,70.28574163225514,1.0,20240324,5,20
3673,274.6996431753292,2.0,20240324,6,6
3674,140.08608556265693,1.0,20240324,6,16
3675,118.32277764825288,1.0,20240324,6,19
3676,268.0162838659261,1.0,20240324,7,6
3677,65.5495994032882,1.0,20240324,7,9
3678,89.53372717915298,1.0,20240324,7,17
3679,358.57543259966707,1.0,20240324,8,3
3680,663.194825270779,2.0,20240324,9,1
3681,332.6372010525173,1.0,20240324,9,4
3682,109.1108701141367,1.0,20240324,9,9
3683,149.00998688841216,1.0,20240324,9,10
3684,104.44020275334069,1.0,20240324,9,11
3685,115.14248660265908,1.0,20240324,9,14
3686,162.0057240157722,1.0,20240324,9,16
3687,83.79057771692197,1.0,20240324,9,17
3688,115.05547679080438,1.0,20240324,10,13
3689,106.02016240213786,1.0,20240324,10,19
3690,584.3756916127198,1.0,20240324,11,4
3691,366.9436111671068,1.0,20240324,11,6
3692,319.8839162555996,1.0,20240324,11,8
3693,49.66996690376521,1.0,20240324,11,14
3694,206.87137314212302,1.0,20240324,12,8
3695,118.84440795925384,2.0,20240324,12,14
3696,351.6109370587818,1.0,20240324,14,3
3697,271.4320883534755,2.0,20240324,15,2
3698,323.57832294363357,1.0,20240324,15,7
3699,269.66832337004615,1.0,20240324,15,8
3700,73.48095887421286,1.0,20240324,15,9
3701,127.74711623126832,1.0,20240324,15,15
3702,645.3018886347177,1.0,20240325,1,1
3703,341.0091790540256,1.0,20240325,1,4
3704,151.7393889616578,1.0,20240325,1,10
3705,43.156910632452245,1.0,20240325,1,20
3706,822.9154218675523,3.0,20240325,2,1
3707,77.11976624888764,1.0,20240325,2,13
3708,142.24443919170847,1.0,20240325,2,16
3709,51.82928721054689,1.0,20240325,2,20
3710,105.66955132330195,1.0,20240325,3,12
3711,56.25922631331107,1.0,20240325,3,18
3712,125.27580692902036,1.0,20240325,4,7
3713,51.753841047084265,1.0,20240325,4,9
3714,184.97221404846078,1.0,20240325,5,5
3715,402.98459622572557,2.0,20240325,5,6
3716,70.18725044969342,1.0,20240325,5,13
3717,85.5594620731152,1.0,20240325,5,16
3718,655.3891385897944,11.0,20240325,6,1
3719,433.7337544939241,2.0,20240325,6,4
3720,250.66594544815095,1.0,20240325,6,6
3721,187.9429024601107,1.0,20240325,6,12
3722,150.03602647420738,1.0,20240325,6,15
3723,110.04824559068881,1.0,20240325,7,14
3724,370.35506165864484,3.0,20240325,8,2
3725,409.3427334408038,1.0,20240325,9,4
3726,126.96073586126104,1.0,20240325,9,14
3727,74.8000464492536,1.0,20240325,9,17
3728,53.3988065556808,1.0,20240325,9,18
3729,149.59821989267755,1.0,20240325,9,20
3730,529.3737161203959,1.0,20240325,10,3
3731,76.07618657332335,1.0,20240325,10,9
3732,495.1908521157835,1.0,20240325,11,1
3733,530.2089240316043,1.0,20240325,11,3
3734,129.63404017442426,1.0,20240325,11,5
3735,62.09650393200095,1.0,20240325,11,20
3736,276.5460618739881,1.0,20240325,12,3
3737,256.36407294249256,1.0,20240325,12,4
3738,58.72444625059547,1.0,20240325,12,13
3739,74.45405132109845,1.0,20240325,12,15
3740,113.60802603017628,1.0,20240325,13,10
3741,145.24313249346855,1.0,20240325,14,6
3742,244.92278498502276,1.0,20240325,14,8
3743,82.90316379482529,1.0,20240325,14,11
3744,45.544867675647524,1.0,20240325,14,14
3745,372.5112640062315,1.0,20240325,15,3
3746,75.20099557506998,1.0,20240325,15,15
3747,36.61430051260264,1.0,20240325,15,17
3748,612.7807375604922,3.0,20240326,1,2
3749,832.6825629844343,8.0,20240326,1,3
3750,325.1676677499303,1.0,20240326,1,5
3751,70.99255740129557,1.0,20240326,2,20
3752,219.77899468281,1.0,20240326,3,7
3753,256.5262555146738,1.0,20240326,3,12
3754,89.45195691496687,1.0,20240326,3,20
3755,241.60956654635274,1.0,20240326,4,8
3756,200.90671267914783,2.0,20240326,4,11
3757,115.1466455717641,1.0,20240326,4,20
3758,192.82965033510797,1.0,20240326,5,7
3759,68.29449872953812,1.0,20240326,5,17
3760,55.49252864221499,1.0,20240326,5,18
3761,81.73694729550373,1.0,20240326,6,9
3762,366.74921274987196,1.0,20240326,7,2
3763,85.50834848103005,1.0,20240326,7,20
3764,445.2859223354154,2.0,20240326,8,6
3765,302.24499801116826,1.0,20240326,8,7
3766,152.25376973121874,1.0,20240326,8,10
3767,169.26303231944613,1.0,20240326,8,14
3768,46.219753694835674,1.0,20240326,8,18
3769,180.92275515800233,1.0,20240326,8,19
3770,647.0423856977349,5.0,20240326,9,2
3771,453.73362558271896,3.0,20240326,12,3
3772,268.92897182990345,1.0,20240326,12,6
3773,142.3368160111077,1.0,20240326,12,7
3774,319.4535265458853,1.0,20240326,12,8
3775,160.10181555539745,1.0,20240326,12,10
3776,171.52889436213115,1.0,20240326,12,12
3777,114.99697352507447,1.0,20240326,12,14
3778,58.1960038385344,1.0,20240326,12,18
3779,199.79935015119247,1.0,20240326,13,2
3780,324.1514278403807,1.0,20240326,13,4
3781,201.16766691797466,1.0,20240326,13,6
3782,43.79141055686285,1.0,20240326,13,19
3783,327.6656481688452,1.0,20240326,14,2
3784,201.17808807406723,1.0,20240326,14,4
3785,251.6877802982033,4.0,20240326,14,10
3786,517.5668921829548,1.0,20240326,15,3
3787,215.74069335124844,2.0,20240326,15,7
3788,75.87552828056194,1.0,20240326,15,15
3789,59.366436790674605,1.0,20240326,15,18
3790,69.31218981773097,1.0,20240326,15,20
3791,120.86485380590244,1.0,20240327,1,6
3792,82.11558238388365,1.0,20240327,1,15
3793,322.6232929873652,1.0,20240327,2,6
3794,142.46383545049295,2.0,20240327,2,7
3795,173.3680450377609,1.0,20240327,2,12
3796,19.859852612633482,1.0,20240327,2,18
3797,552.1987820096464,1.0,20240327,3,3
3798,321.9487854495112,1.0,20240327,3,4
3799,241.04226038293814,1.0,20240327,3,8
3800,152.76155297707666,1.0,20240327,3,12
3801,32.02741391298065,1.0,20240327,3,18
3802,32.24362319425569,1.0,20240327,3,20
3803,144.2811565989044,1.0,20240327,4,5
3804,55.88505642276205,1.0,20240327,4,9
3805,76.93929651221494,1.0,20240327,4,15
3806,254.0465933784521,1.0,20240327,5,4
3807,148.8419709462158,1.0,20240327,5,5
3808,140.76199817975527,1.0,20240327,5,6
3809,124.24147649047961,1.0,20240327,5,10
3810,99.71991114157512,1.0,20240327,5,11
3811,59.5178778829354,1.0,20240327,5,13
3812,114.26288072234325,1.0,20240327,5,16
3813,32.72781929808161,1.0,20240327,5,17
3814,37.79156287281364,1.0,20240327,5,19
3815,362.2405210533777,1.0,20240327,6,4
3816,273.48780445994436,1.0,20240327,6,8
3817,132.4793340525373,1.0,20240327,6,10
3818,164.16021117323365,1.0,20240327,6,12
3819,50.438621677777,1.0,20240327,6,13
3820,82.66373678239232,1.0,20240327,6,19
3821,1512.7521655195897,6.0,20240327,7,1
3822,326.224860395768,2.0,20240327,7,3
3823,28.885616187597847,1.0,20240327,7,17
3824,75.00507579532848,1.0,20240327,7,20
3825,69.36911559030408,1.0,20240327,8,9
3826,56.74695128958846,1.0,20240327,8,13
3827,41.01009547299139,1.0,20240327,8,18
3828,131.7231032430164,1.0,20240327,8,19
3829,476.7784835946896,8.0,20240327,9,3
3830,167.23946177744457,1.0,20240327,9,7
3831,71.21197707916158,1.0,20240327,9,19
3832,333.509713033657,1.0,20240327,10,2
3833,102.1244749276734,1.0,20240327,11,5
3834,96.087481797642,1.0,20240327,11,14
3835,80.43149029069058,1.0,20240327,11,20
3836,242.42980696863492,1.0,20240327,12,4
3837,32.068310022030325,1.0,20240327,12,16
3838,45.52190605351683,1.0,20240327,12,18
3839,249.28951321831516,1.0,20240327,13,4
3840,54.19602703053058,1.0,20240327,13,9
3841,893.5588110963513,2.0,20240327,14,1
3842,119.27525107686198,1.0,20240327,14,5
3843,37.94939222695805,1.0,20240327,14,18
3844,95.18460394031322,1.0,20240327,15,10
3845,48.88782891795619,1.0,20240327,15,20
3846,846.7118742948985,1.0,20240328,1,1
3847,161.1734595150855,1.0,20240328,1,6
3848,173.35830279608663,1.0,20240328,1,8
3849,67.57433780758684,1.0,20240328,1,9
3850,55.97692574479421,1.0,20240328,1,18
3851,139.84134539818427,1.0,20240328,2,4
3852,195.3512035837193,1.0,20240328,2,5
3853,111.43994257176304,1.0,20240328,2,12
3854,104.23744051050735,1.0,20240328,2,14
3855,128.12364454806792,1.0,20240328,2,15
3856,33.56085240828943,1.0,20240328,2,17
3857,506.2023044643089,2.0,20240328,3,1
3858,277.4433529624386,1.0,20240328,3,8
3859,32.30801228092631,1.0,20240328,3,18
3860,270.3327246329893,2.0,20240328,4,2
3861,118.8800705334097,1.0,20240328,4,5
3862,92.31585370691288,1.0,20240328,4,14
3863,211.0970751587787,1.0,20240328,5,8
3864,91.50761075858384,1.0,20240328,5,12
3865,38.30595683471678,1.0,20240328,5,18
3866,101.39292234023144,1.0,20240328,6,16
3867,35.989562513501454,1.0,20240328,6,17
3868,690.5223445322817,3.0,20240328,7,3
3869,331.1337773880643,1.0,20240328,7,8
3870,854.090010949573,1.0,20240328,8,1
3871,195.49571750811776,1.0,20240328,8,6
3872,63.12002043679288,1.0,20240328,8,9
3873,376.6901274632846,1.0,20240328,9,3
3874,83.28098054684453,1.0,20240328,9,5
3875,156.85945159189473,1.0,20240328,9,8
3876,48.327720995363414,1.0,20240328,9,9
3877,96.3961996211291,1.0,20240328,9,12
3878,75.2837525347306,1.0,20240328,9,14
3879,37.20278141666599,1.0,20240328,9,18
3880,709.029877657095,1.0,20240328,10,1
3881,512.5356764073524,1.0,20240328,10,3
3882,170.71039407051458,1.0,20240328,10,7
3883,48.19583072431414,1.0,20240328,11,9
3884,205.91718067287988,1.0,20240328,12,12
3885,24.139770473952655,1.0,20240328,12,17
3886,143.21148123553255,1.0,20240328,13,6
3887,107.28676184844251,1.0,20240328,13,10
3888,26.418099170158122,1.0,20240328,14,13
3889,48.525199268733,1.0,20240328,14,14
3890,78.38696158923202,1.0,20240328,14,16
3891,687.8078582584477,1.0,20240328,15,1
3892,108.26342086180546,1.0,20240328,15,8
3893,85.4727656343921,1.0,20240328,15,9
3894,46.28498380001186,1.0,20240328,15,14
3895,131.75340369359392,1.0,20240328,15,16
3896,1050.7820672645307,1.0,20240329,1,1
3897,164.14993675924978,1.0,20240329,1,10
3898,54.02268337319325,1.0,20240329,1,13
3899,46.77861615032137,1.0,20240329,1,17
3900,155.49906798272522,1.0,20240329,2,12
3901,630.8632712467326,4.0,20240329,3,2
3902,381.96927110106014,1.0,20240329,3,4
3903,105.59197914794457,1.0,20240329,3,9
3904,84.96849317660126,1.0,20240329,3,20
3905,905.7572005061495,4.0,20240329,4,1
3906,110.96071722939882,1.0,20240329,4,9
3907,167.34021621267607,2.0,20240329,4,10
3908,68.08854997278014,1.0,20240329,4,13
3909,294.2962939652809,1.0,20240329,4,16
3910,215.90220915834178,1.0,20240329,5,6
3911,146.67788524040418,1.0,20240329,5,9
3912,150.66838759049543,1.0,20240329,5,12
3913,129.63162293215964,1.0,20240329,5,16
3914,203.7336935791642,2.0,20240329,6,11
3915,119.55398836790953,1.0,20240329,6,14
3916,111.69719130408515,1.0,20240329,6,18
3917,838.3560930413928,1.0,20240329,7,1
3918,237.4513079541878,1.0,20240329,7,10
3919,75.10229442260811,1.0,20240329,7,13
3920,58.44604673327643,1.0,20240329,7,17
3921,165.83146476656387,1.0,20240329,9,10
3922,165.84991360810275,1.0,20240329,9,12
3923,78.34956619512418,1.0,20240329,9,20
3924,377.8298956033207,1.0,20240329,10,8
3925,130.1274602229071,1.0,20240329,12,14
3926,92.69322850185164,1.0,20240329,12,20
3927,988.6093094952919,1.0,20240329,13,1
3928,382.28684724738326,1.0,20240329,14,4
3929,970.5068526569152,4.0,20240329,15,1
3930,75.09369858708409,1.0,20240329,15,15
3931,602.7332371421021,2.0,20240330,1,3
3932,112.52452992285497,1.0,20240330,1,16
3933,253.74773959906705,1.0,20240330,2,4
3934,372.8636853771777,1.0,20240330,2,6
3935,127.20189803166674,1.0,20240330,2,10
3936,43.36572298919733,1.0,20240330,2,18
3937,1251.9058725700286,6.0,20240330,3,1
3938,273.14260278572965,3.0,20240330,3,2
3939,532.81914687361,1.0,20240330,3,3
3940,339.5706843335636,1.0,20240330,3,8
3941,68.2965920551062,1.0,20240330,3,13
3942,91.99145192900691,1.0,20240330,3,14
3943,114.93894331828875,1.0,20240330,3,15
3944,359.539627798831,1.0,20240330,4,8
3945,102.30525168086324,1.0,20240330,4,9
3946,1030.8692855102393,13.0,20240330,5,1
3947,366.32477777399663,1.0,20240330,5,4
3948,80.6190502018268,1.0,20240330,5,9
3949,63.798636306887246,1.0,20240330,5,15
3950,41.382992002142736,1.0,20240330,6,17
3951,76.29347432626355,1.0,20240330,6,19
3952,107.73013923137775,1.0,20240330,6,20
3953,216.21552255553055,1.0,20240330,7,7
3954,372.62298877431067,4.0,20240330,8,6
3955,145.75975008584317,1.0,20240330,8,10
3956,74.32689152179078,1.0,20240330,8,14
3957,81.07573723816157,1.0,20240330,8,15
3958,55.606061004823964,1.0,20240330,8,16
3959,39.925980698351665,1.0,20240330,8,18
3960,174.80882777640042,1.0,20240330,10,6
3961,114.22258392175888,1.0,20240330,10,9
3962,79.23181476052322,1.0,20240330,10,19
3963,565.6111159792024,1.0,20240330,11,2
3964,367.0050520862858,1.0,20240330,11,8
3965,83.79860679667672,1.0,20240330,11,10
3966,62.6356523566899,1.0,20240330,11,16
3967,120.2856712357887,1.0,20240330,13,9
3968,177.43407469796418,1.0,20240330,13,10
3969,374.71865549267,5.0,20240330,14,2
3970,78.17093781759543,1.0,20240330,14,16
3971,34.01108098963029,1.0,20240330,14,18
3972,145.34567263354788,2.0,20240330,15,7
3973,83.25222996509318,1.0,20240330,15,9
3974,32.47892659349421,1.0,20240330,15,18
3975,42.958057835439774,1.0,20240330,15,20
3976,514.8761816632689,2.0,20240331,1,4
3977,207.692727126699,1.0,20240331,1,11
3978,126.2105396648189,1.0,20240331,1,14
3979,519.8248292226783,1.0,20240331,2,2
3980,126.06362187704886,1.0,20240331,2,7
3981,126.87106849687311,1.0,20240331,2,14
3982,134.5278279921019,1.0,20240331,2,16
3983,131.55340659173055,1.0,20240331,2,19
3984,87.12674404408224,1.0,20240331,3,13
3985,389.3753785883452,2.0,20240331,4,2
3986,267.2990986593633,1.0,20240331,4,5
3987,134.44731089408853,1.0,20240331,4,9
3988,248.5667116897328,1.0,20240331,4,10
3989,195.4564941909449,1.0,20240331,4,11
3990,293.7219424325569,1.0,20240331,4,16
3991,74.15785034992776,1.0,20240331,4,20
3992,173.7018311561559,1.0,20240331,6,19
3993,314.9525673409571,1.0,20240331,7,10
3994,158.21289191626178,1.0,20240331,7,15
3995,204.47513874373362,1.0,20240331,7,16
3996,62.45708876745079,1.0,20240331,7,18
3997,247.0753994599286,1.0,20240331,8,11
3998,219.49526895632434,1.0,20240331,9,5
3999,213.05548054967306,1.0,20240331,9,7
4000,263.42147455508024,1.0,20240331,9,12
4001,135.36548818413968,1.0,20240331,9,19
4002,476.8478584236142,5.0,20240331,10,6
4003,174.21909261894393,1.0,20240331,10,10
4004,58.01523029628899,1.0,20240331,10,17
4005,211.54943757904186,1.0,20240331,11,5
4006,158.1328654541057,1.0,20240331,11,10
4007,773.7905356273477,1.0,20240331,12,2
4008,691.7909562671871,2.0,20240331,12,3
4009,159.45216995553173,1.0,20240331,12,15
4010,124.93723650027718,1.0,20240331,12,20
4011,419.552940601359,1.0,20240331,13,3
4012,82.0090805960744,1.0,20240331,13,9
4013,43.96427959468808,1.0,20240331,14,17
4014,369.30512121881236,1.0,20240331,15,3
4015,188.19301865585018,1.0,20240331,15,6
4016,168.3590865910979,1.0,20240331,15,10
4017,133.4725261422659,1.0,20240331,15,11
4018,61.82246886676808,1.0,20240331,15,13
4019,70.06892436293616,1.0,20240331,15,20
4020,415.6596231465594,1.0,20240401,1,4
4021,165.24023898525746,1.0,20240401,1,14
4022,183.06911750849355,1.0,20240401,3,11
4023,195.24146339797036,1.0,20240401,3,15
4024,268.69572554348446,1.0,20240401,4,7
4025,380.632002924756,2.0,20240401,4,10
4026,214.52197640917964,1.0,20240401,4,14
4027,98.86290853936083,1.0,20240401,4,17
4028,199.05790054776574,1.0,20240401,5,14
4029,583.4496987499614,3.0,20240401,6,2
4030,611.3692547151312,1.0,20240401,7,2
4031,502.90070886053394,1.0,20240401,7,10
4032,285.4327688400251,1.0,20240401,7,15
4033,61.9729732560965,1.0,20240401,7,18
4034,144.25161170914396,1.0,20240401,7,20
4035,100.77607670450641,1.0,20240401,8,13
4036,162.68177047812097,1.0,20240401,8,15
4037,541.1935980750848,1.0,20240401,9,6
4038,587.6056142303127,1.0,20240401,9,7
4039,346.6140444375845,1.0,20240401,9,10
4040,329.2726091809852,1.0,20240401,10,12
4041,222.76370364227847,2.0,20240401,10,16
4042,401.18159955062407,1.0,20240401,11,4
4043,309.3042618780468,1.0,20240401,12,12
4044,115.83482826204585,1.0,20240401,12,13
4045,266.5432671850521,1.0,20240401,13,7
4046,125.47207299278189,1.0,20240401,14,9
4047,151.3776271599179,1.0,20240401,14,10
4048,718.8084540924878,2.0,20240401,15,2
4049,540.1195160622294,6.0,20240401,15,3
4050,228.40487792267612,1.0,20240401,15,7
4051,448.30662500443657,1.0,20240401,15,8
4052,65.91899618260526,1.0,20240401,15,15
4053,90.30744115193248,1.0,20240401,15,20
4054,91.90234026792389,1.0,20240402,1,14
4055,56.96347895661654,1.0,20240402,1,18
4056,80.8800076433777,1.0,20240402,2,9
4057,79.83593301074488,1.0,20240402,2,12
4058,788.9909772323176,2.0,20240402,3,3
4059,252.33137834317392,1.0,20240402,3,5
4060,103.6171911878406,1.0,20240402,3,10
4061,187.87763919765558,1.0,20240402,4,6
4062,202.59644958221637,1.0,20240402,4,10
4063,57.58626363613639,1.0,20240402,4,17
4064,316.58165806898467,1.0,20240402,5,6
4065,475.0563446700393,6.0,20240402,6,8
4066,1199.2986751008752,13.0,20240402,7,1
4067,212.67440460863884,1.0,20240402,7,5
4068,316.69565056068075,2.0,20240402,7,8
4069,113.68200472912758,1.0,20240402,7,9
4070,551.4928079472389,5.0,20240402,8,4
4071,95.17280835231476,1.0,20240402,8,5
4072,214.6496819617654,1.0,20240402,8,10
4073,87.90106225130293,1.0,20240402,8,15
4074,57.352882357843804,1.0,20240402,8,17
4075,100.47792862437073,1.0,20240402,8,19
4076,152.23679906676705,1.0,20240402,9,9
4077,162.5053483553374,1.0,20240402,9,11
4078,205.72058681478754,1.0,20240402,10,7
4079,214.27916391549596,3.0,20240402,10,10
4080,752.4247872880288,1.0,20240402,11,1
4081,249.69558427982042,1.0,20240402,11,12
4082,73.68925306934713,1.0,20240402,11,18
4083,617.0696646226575,2.0,20240402,12,3
4084,105.8671402287039,1.0,20240402,12,9
4085,597.0043817720262,1.0,20240402,13,1
4086,348.33764146588527,1.0,20240402,13,2
4087,84.90514599754297,1.0,20240402,14,9
4088,91.80181432070849,1.0,20240402,14,12
4089,763.6901533878465,2.0,20240402,15,1
4090,536.904182019662,1.0,20240403,1,3
4091,192.73939142123234,1.0,20240403,1,5
4092,52.77638249124685,1.0,20240403,1,13
4093,142.92968066476502,1.0,20240403,2,5
4094,39.014223473149194,1.0,20240403,2,17
4095,868.9587337223968,1.0,20240403,3,1
4096,160.58255994076478,1.0,20240403,3,12
4097,43.56192763150109,1.0,20240403,3,17
4098,656.3911188974475,1.0,20240403,4,1
4099,370.3555809114959,1.0,20240403,4,2
4100,163.34536946663485,1.0,20240403,4,5
4101,379.9578207431476,1.0,20240403,4,6
4102,216.2302384272178,1.0,20240403,4,10
4103,302.7244512035679,1.0,20240403,5,4
4104,257.7014869367787,1.0,20240403,5,8
4105,145.43308759417548,1.0,20240403,5,10
4106,128.9147358692931,1.0,20240403,5,11
4107,223.23503900491838,1.0,20240403,6,6
4108,119.39345750776276,1.0,20240403,7,11
4109,208.9181312165032,1.0,20240403,7,12
4110,47.325883662754485,1.0,20240403,8,9
4111,97.77132405436421,1.0,20240403,8,19
4112,119.83867932147756,1.0,20240403,9,15
4113,380.95207877294496,1.0,20240403,10,3
4114,188.0224962952767,1.0,20240403,10,11
4115,111.41337067310103,1.0,20240403,10,15
4116,49.90088467695452,1.0,20240403,10,17
4117,120.80215519895755,1.0,20240403,10,19
4118,151.62185958783147,1.0,20240403,11,5
4119,61.02314356918408,1.0,20240403,11,20
4120,1147.8502717022754,8.0,20240403,12,1
4121,133.12409439303326,1.0,20240403,12,12
4122,86.49744067038952,1.0,20240403,12,14
4123,160.14195238573197,1.0,20240403,13,2
4124,313.51262402883395,1.0,20240403,14,3
4125,410.82152760580357,1.0,20240403,14,6
4126,47.598435548415466,1.0,20240403,14,20
4127,982.4739355305281,1.0,20240403,15,1
4128,184.7559837219615,1.0,20240403,15,6
4129,26.18976843614935,1.0,20240403,15,13
4130,31.13957336218151,1.0,20240403,15,17
4131,548.9110146635301,1.0,20240404,1,2
4132,179.24497048069017,1.0,20240404,1,5
4133,127.52718486654496,1.0,20240404,1,9
4134,245.4561540756317,1.0,20240404,1,10
4135,344.43437583402385,1.0,20240404,2,4
4136,223.37641425305975,1.0,20240404,2,8
4137,117.47861013092806,1.0,20240404,2,9
4138,163.64756826192135,1.0,20240404,2,14
4139,98.39014631716998,2.0,20240404,2,15
4140,103.41165354315247,1.0,20240404,2,18
4141,150.21549163551924,1.0,20240404,2,19
4142,75.22692162567824,1.0,20240404,2,20
4143,147.94274492080973,1.0,20240404,3,5
4144,225.5932581295031,1.0,20240404,3,11
4145,64.97276881005845,1.0,20240404,3,13
4146,94.48945137663897,1.0,20240404,4,9
4147,99.28405625454788,1.0,20240404,5,14
4148,261.71685794289306,1.0,20240404,6,7
4149,317.2142522375453,1.0,20240404,6,8
4150,503.699944040579,1.0,20240404,7,3
4151,124.2592700733059,1.0,20240404,7,9
4152,159.0659142873469,1.0,20240404,7,11
4153,87.82465222120429,1.0,20240404,7,16
4154,65.20384026724668,1.0,20240404,7,17
4155,910.641637035779,2.0,20240404,8,2
4156,599.0878432382326,1.0,20240404,9,1
4157,515.6052176020571,1.0,20240404,9,4
4158,431.86931367785024,1.0,20240404,10,2
4159,167.82901179829346,1.0,20240404,10,5
4160,103.91409174988192,1.0,20240404,10,15
4161,178.38225084922897,1.0,20240404,11,15
4162,38.02062408134748,1.0,20240404,11,17
4163,191.42763687799425,1.0,20240404,12,12
4164,77.06667780211656,1.0,20240404,12,17
4165,67.59748470508023,1.0,20240404,12,20
4166,110.73407323552523,1.0,20240404,13,10
4167,139.1395569896192,1.0,20240404,13,12
4168,464.56864969186097,1.0,20240404,14,8
4169,137.45869656119058,1.0,20240404,14,15
4170,1237.990704039557,8.0,20240404,15,1
4171,126.23017359430655,1.0,20240404,15,11
4172,36.693877689711314,1.0,20240404,15,18
4173,1051.938755763697,5.0,20240405,1,3
4174,264.4545077336861,1.0,20240405,2,7
4175,150.11959831524686,1.0,20240405,2,9
4176,131.2000899564588,1.0,20240405,2,11
4177,121.32040545864197,1.0,20240405,3,15
4178,80.08448367283036,1.0,20240405,3,20
4179,192.36025528151924,1.0,20240405,4,10
4180,106.70558702786796,1.0,20240405,4,13
4181,119.70591612857733,1.0,20240405,4,14
4182,85.78841886091325,1.0,20240405,4,15
4183,168.88595582744946,1.0,20240405,4,16
4184,170.1498877569484,1.0,20240405,5,5
4185,124.58097825300501,1.0,20240405,5,7
4186,136.63520924130364,2.0,20240405,5,10
4187,175.63294872325608,1.0,20240405,5,15
4188,1663.3158687922937,4.0,20240405,6,1
4189,78.12650724600135,1.0,20240405,6,17
4190,68.72259955079865,1.0,20240405,6,18
4191,672.6032008398088,3.0,20240405,7,2
4192,327.53361474386423,1.0,20240405,7,6
4193,239.16526554881503,1.0,20240405,7,15
4194,84.51853132730959,1.0,20240405,7,17
4195,1052.4769534321576,2.0,20240405,9,1
4196,439.1911172852307,6.0,20240405,9,2
4197,270.75103557461784,1.0,20240405,9,6
4198,251.89133879477677,1.0,20240405,9,8
4199,105.41600829364872,1.0,20240405,9,15
4200,271.4485801571349,4.0,20240405,10,7
4201,82.7868659326799,1.0,20240405,10,18
4202,446.55198487995796,1.0,20240405,11,8
4203,79.26479299442356,1.0,20240405,12,13
4204,53.44446005773444,1.0,20240405,13,18
4205,437.6903468771734,1.0,20240405,14,4
4206,77.16900925703015,1.0,20240405,14,15
4207,143.49680345509424,1.0,20240405,15,2
4208,137.71712018471143,1.0,20240405,15,12
4209,707.0277574640461,1.0,20240406,1,2
4210,703.7181802285077,1.0,20240406,1,3
4211,344.68076624512963,1.0,20240406,1,6
4212,217.72253072423842,1.0,20240406,1,7
4213,112.55950515234781,1.0,20240406,1,9
4214,115.6005256750209,1.0,20240406,1,10
4215,151.50007924419808,1.0,20240406,1,16
4216,40.87966257137201,1.0,20240406,1,20
4217,229.92662465813007,3.0,20240406,2,4
4218,146.41129006840322,1.0,20240406,2,5
4219,82.6003747253106,1.0,20240406,2,9
4220,29.19303177244426,1.0,20240406,2,17
4221,43.910965345305044,1.0,20240406,2,19
4222,305.9746458428466,1.0,20240406,3,6
4223,233.20667078438996,1.0,20240406,3,10
4224,78.57351199127324,1.0,20240406,3,14
4225,402.79033481962887,2.0,20240406,4,3
4226,149.76748162329088,1.0,20240406,4,7
4227,84.09335024808682,1.0,20240406,4,14
4228,35.476529914859526,1.0,20240406,4,17
4229,376.4794297243285,1.0,20240406,5,2
4230,81.98201802142026,1.0,20240406,5,9
4231,93.79425213195096,1.0,20240406,5,11
4232,691.1945595822406,2.0,20240406,6,1
4233,83.86086045922386,1.0,20240406,6,15
4234,528.7307340056534,1.0,20240406,7,2
4235,317.8297206388217,1.0,20240406,7,5
4236,237.64285386132653,1.0,20240406,7,6
4237,405.4293611819487,2.0,20240406,7,8
4238,57.2728973674486,1.0,20240406,7,20
4239,65.62473291702275,1.0,20240406,8,9
4240,183.85785904788224,3.0,20240406,9,7
4241,46.60850770820862,1.0,20240406,9,20
4242,792.0517406179022,1.0,20240406,10,1
4243,266.6123720028505,1.0,20240406,10,4
4244,314.21194928228675,1.0,20240406,11,2
4245,144.32730664843209,1.0,20240406,11,10
4246,160.16133911828385,1.0,20240406,12,5
4247,203.76775502454288,1.0,20240406,12,8
4248,157.86851333613217,1.0,20240406,12,14
4249,85.85349115638958,1.0,20240406,13,5
4250,45.16626070836918,1.0,20240406,13,15
4251,165.54913264517546,1.0,20240406,14,8
4252,23.916198916491325,1.0,20240406,14,18
4253,55.62599748278758,1.0,20240406,14,19
4254,115.31939631509904,1.0,20240406,15,5
4255,27.173282609530208,1.0,20240406,15,13
4256,50.85755638257916,1.0,20240406,15,14
4257,25.983874272819932,1.0,20240406,15,18
4258,42.47729658622226,1.0,20240406,15,20
4259,22.56097973510024,1.0,20240407,1,18
4260,417.5131905682839,1.0,20240407,2,3
4261,758.2582232315258,2.0,20240407,2,4
4262,64.02081692385927,1.0,20240407,2,13
4263,45.64422070480299,1.0,20240407,2,20
4264,284.23742113180765,1.0,20240407,3,8
4265,64.00836067822193,1.0,20240407,3,13
4266,178.0043845100267,1.0,20240407,3,16
4267,391.18777980394094,1.0,20240407,4,2
4268,284.65443682017826,1.0,20240407,4,10
4269,110.96048673677487,1.0,20240407,4,15
4270,78.14538504489377,1.0,20240407,4,20
4271,864.685629591099,1.0,20240407,5,3
4272,104.4559724143674,1.0,20240407,7,14
